company_code,company_name,indicator_code,value,source,industry,sample_count
600884.SH,杉杉股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600884.SH,杉杉股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600884.SH,杉杉股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600884.SH,杉杉股份,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600884.SH,杉杉股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600884.SH,杉杉股份,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
600885.SH,宏发股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600885.SH,宏发股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600885.SH,宏发股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600885.SH,宏发股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600885.SH,宏发股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600885.SH,宏发股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600885.SH,宏发股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600885.SH,宏发股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600885.SH,宏发股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600885.SH,宏发股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
600885.SH,宏发股份,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600886.SH,国投电力,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600886.SH,国投电力,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600886.SH,国投电力,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600886.SH,国投电力,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600886.SH,国投电力,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600886.SH,国投电力,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600886.SH,国投电力,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600886.SH,国投电力,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600886.SH,国投电力,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600886.SH,国投电力,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600886.SH,国投电力,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600886.SH,国投电力,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600886.SH,国投电力,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600886.SH,国投电力,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600886.SH,国投电力,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
600886.SH,国投电力,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600900.SH,长江电力,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600900.SH,长江电力,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600900.SH,长江电力,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600900.SH,长江电力,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600900.SH,长江电力,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600900.SH,长江电力,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600900.SH,长江电力,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600900.SH,长江电力,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600900.SH,长江电力,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600900.SH,长江电力,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600900.SH,长江电力,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600900.SH,长江电力,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600900.SH,长江电力,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600900.SH,长江电力,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
600903.SH,贵州燃气,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600903.SH,贵州燃气,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600903.SH,贵州燃气,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600903.SH,贵州燃气,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600903.SH,贵州燃气,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600903.SH,贵州燃气,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600903.SH,贵州燃气,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600903.SH,贵州燃气,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600903.SH,贵州燃气,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600903.SH,贵州燃气,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600903.SH,贵州燃气,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600903.SH,贵州燃气,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
600903.SH,贵州燃气,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600905.SH,三峡能源,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600905.SH,三峡能源,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600905.SH,三峡能源,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600905.SH,三峡能源,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600905.SH,三峡能源,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600905.SH,三峡能源,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600905.SH,三峡能源,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600905.SH,三峡能源,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600905.SH,三峡能源,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600917.SH,重庆燃气,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600917.SH,重庆燃气,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600917.SH,重庆燃气,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600917.SH,重庆燃气,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600917.SH,重庆燃气,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600917.SH,重庆燃气,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600917.SH,重庆燃气,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600917.SH,重庆燃气,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600917.SH,重庆燃气,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600917.SH,重庆燃气,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600917.SH,重庆燃气,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600917.SH,重庆燃气,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600917.SH,重庆燃气,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600925.SH,苏能股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600925.SH,苏能股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600925.SH,苏能股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600925.SH,苏能股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600925.SH,苏能股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600925.SH,苏能股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600925.SH,苏能股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600925.SH,苏能股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600925.SH,苏能股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600925.SH,苏能股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600925.SH,苏能股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600925.SH,苏能股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600925.SH,苏能股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600925.SH,苏能股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600925.SH,苏能股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600925.SH,苏能股份,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600938.SH,中国海油,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600938.SH,中国海油,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600938.SH,中国海油,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600938.SH,中国海油,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600938.SH,中国海油,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600938.SH,中国海油,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600938.SH,中国海油,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600938.SH,中国海油,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600938.SH,中国海油,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600938.SH,中国海油,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600938.SH,中国海油,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600938.SH,中国海油,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600938.SH,中国海油,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600938.SH,中国海油,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600938.SH,中国海油,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600938.SH,中国海油,Q_S_PAY_PER_EMPLOYEE,194.0,industry_median,Unknown,515
600938.SH,中国海油,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600938.SH,中国海油,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600938.SH,中国海油,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
600938.SH,中国海油,Q_G_ROA,4.82964985516,industry_median,Unknown,214
600938.SH,中国海油,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
600938.SH,中国海油,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
600938.SH,中国海油,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
600938.SH,中国海油,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
600938.SH,中国海油,Q_G_ASSET_TURNOVER,0.560300474692,industry_median,Unknown,468
600938.SH,中国海油,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
600938.SH,中国海油,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
600938.SH,中国海油,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
600938.SH,中国海油,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_median,Unknown,524
600938.SH,中国海油,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
600938.SH,中国海油,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
600938.SH,中国海油,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
600938.SH,中国海油,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
600938.SH,中国海油,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600956.SH,新天绿能,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600956.SH,新天绿能,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600956.SH,新天绿能,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600956.SH,新天绿能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600956.SH,新天绿能,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600956.SH,新天绿能,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600956.SH,新天绿能,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600956.SH,新天绿能,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600956.SH,新天绿能,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600956.SH,新天绿能,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600956.SH,新天绿能,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600956.SH,新天绿能,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600956.SH,新天绿能,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600956.SH,新天绿能,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600968.SH,海油发展,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600968.SH,海油发展,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600968.SH,海油发展,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600968.SH,海油发展,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600968.SH,海油发展,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600968.SH,海油发展,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600968.SH,海油发展,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600968.SH,海油发展,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600968.SH,海油发展,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600968.SH,海油发展,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600968.SH,海油发展,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600968.SH,海油发展,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600968.SH,海油发展,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600969.SH,郴电国际,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600969.SH,郴电国际,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600969.SH,郴电国际,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600969.SH,郴电国际,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600969.SH,郴电国际,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600969.SH,郴电国际,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600969.SH,郴电国际,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600969.SH,郴电国际,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600969.SH,郴电国际,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600969.SH,郴电国际,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600969.SH,郴电国际,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600969.SH,郴电国际,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600969.SH,郴电国际,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600969.SH,郴电国际,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600969.SH,郴电国际,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600969.SH,郴电国际,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600969.SH,郴电国际,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600973.SH,宝胜股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600973.SH,宝胜股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600973.SH,宝胜股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600973.SH,宝胜股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600973.SH,宝胜股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600973.SH,宝胜股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600973.SH,宝胜股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600973.SH,宝胜股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600973.SH,宝胜股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600973.SH,宝胜股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600973.SH,宝胜股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600973.SH,宝胜股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600973.SH,宝胜股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600973.SH,宝胜股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600973.SH,宝胜股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600973.SH,宝胜股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600973.SH,宝胜股份,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
600973.SH,宝胜股份,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
600973.SH,宝胜股份,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600979.SH,广安爱众,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600979.SH,广安爱众,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600979.SH,广安爱众,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600979.SH,广安爱众,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600979.SH,广安爱众,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600979.SH,广安爱众,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600979.SH,广安爱众,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600979.SH,广安爱众,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600979.SH,广安爱众,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600979.SH,广安爱众,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600979.SH,广安爱众,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600979.SH,广安爱众,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600979.SH,广安爱众,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600979.SH,广安爱众,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600979.SH,广安爱众,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600979.SH,广安爱众,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600979.SH,广安爱众,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
600979.SH,广安爱众,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
600979.SH,广安爱众,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600982.SH,宁波能源,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
600982.SH,宁波能源,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
600982.SH,宁波能源,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
600982.SH,宁波能源,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
600982.SH,宁波能源,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
600982.SH,宁波能源,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600982.SH,宁波能源,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600982.SH,宁波能源,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600982.SH,宁波能源,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
600982.SH,宁波能源,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600982.SH,宁波能源,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
600982.SH,宁波能源,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600982.SH,宁波能源,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600982.SH,宁波能源,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
600982.SH,宁波能源,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
600982.SH,宁波能源,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600982.SH,宁波能源,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
600982.SH,宁波能源,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
600995.SH,南网储能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
600995.SH,南网储能,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
600995.SH,南网储能,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
600995.SH,南网储能,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
600995.SH,南网储能,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
600995.SH,南网储能,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
600995.SH,南网储能,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
600995.SH,南网储能,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
601001.SH,晋控煤业,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
601001.SH,晋控煤业,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
601001.SH,晋控煤业,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
601001.SH,晋控煤业,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
601001.SH,晋控煤业,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
601001.SH,晋控煤业,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
601001.SH,晋控煤业,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
601001.SH,晋控煤业,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
601012.SH,隆基绿能,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
601012.SH,隆基绿能,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
601012.SH,隆基绿能,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
601012.SH,隆基绿能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
601012.SH,隆基绿能,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
601012.SH,隆基绿能,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
601012.SH,隆基绿能,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
601012.SH,隆基绿能,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
601012.SH,隆基绿能,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
601012.SH,隆基绿能,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
601012.SH,隆基绿能,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
601012.SH,隆基绿能,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
601016.SH,节能风电,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
601016.SH,节能风电,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
601016.SH,节能风电,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
601016.SH,节能风电,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
601016.SH,节能风电,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
601016.SH,节能风电,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
601016.SH,节能风电,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
601016.SH,节能风电,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
601016.SH,节能风电,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
601016.SH,节能风电,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
601016.SH,节能风电,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
601016.SH,节能风电,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
601016.SH,节能风电,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
601016.SH,节能风电,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
601016.SH,节能风电,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
601016.SH,节能风电,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
601016.SH,节能风电,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
601016.SH,节能风电,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
601016.SH,节能风电,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
601088.SH,中国神华,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
601088.SH,中国神华,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
601088.SH,中国神华,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
601088.SH,中国神华,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
601088.SH,中国神华,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
