stock_code,company_name,exchange,current_sub_industry,snapshot_industry,entity_id,industry_status,entity_status,priority,next_action,snapshot_source_url,snapshot_as_of_date
000862.SZ,银星能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000862.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000875.SZ,电投绿能,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000875.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000883.SZ,湖北能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000883.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000899.SZ,赣能股份,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000899.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000922.SZ,佳电股份,SZSE,历史能源样本待复核,C 制造业,000922.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000937.SZ,冀中能源,SZSE,历史能源样本待复核,B 采矿业,000937.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000966.SZ,长源电力,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000966.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000968.SZ,蓝焰控股,SZSE,历史能源样本待复核,B 采矿业,000968.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
000993.SZ,闽东电力,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,000993.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001208.SZ,华菱线缆,SZSE,历史能源样本待复核,C 制造业,001208.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001258.SZ,立新能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001258.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001269.SZ,欧晶科技,SZSE,历史能源样本待复核,C 制造业,001269.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001283.SZ,豪鹏科技,SZSE,历史能源样本待复核,C 制造业,001283.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001289.SZ,龙源电力,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001289.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001299.SZ,美能能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001299.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001301.SZ,尚太科技,SZSE,历史能源样本待复核,C 制造业,001301.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001331.SZ,胜通能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001331.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001376.SZ,百通能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001376.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
001896.SZ,豫能控股,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,001896.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002015.SZ,协鑫能科,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002015.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002028.SZ,思源电气,SZSE,历史能源样本待复核,C 制造业,002028.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002039.SZ,黔源电力,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002039.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002056.SZ,横店东磁,SZSE,历史能源样本待复核,C 制造业,002056.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002060.SZ,广东建工,SZSE,历史能源样本待复核,E 建筑业,002060.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002074.SZ,国轩高科,SZSE,历史能源样本待复核,C 制造业,002074.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002090.SZ,金智科技,SZSE,历史能源样本待复核,C 制造业,002090.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002112.SZ,三变科技,SZSE,历史能源样本待复核,C 制造业,002112.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002121.SZ,科陆电子,SZSE,历史能源样本待复核,C 制造业,002121.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002125.SZ,湘潭电化,SZSE,历史能源样本待复核,C 制造业,002125.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002128.SZ,电投能源,SZSE,历史能源样本待复核,B 采矿业,002128.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002129.SZ,TCL中环,SZSE,历史能源样本待复核,C 制造业,002129.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002169.SZ,智光电气,SZSE,历史能源样本待复核,C 制造业,002169.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002196.SZ,方正电机,SZSE,历史能源样本待复核,C 制造业,002196.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002202.SZ,金风科技,SZSE,历史能源样本待复核,C 制造业,002202.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002218.SZ,拓日新能,SZSE,历史能源样本待复核,C 制造业,002218.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002221.SZ,东华能源,SZSE,历史能源样本待复核,F 批发和零售业,002221.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002245.SZ,蔚蓝锂芯,SZSE,历史能源样本待复核,C 制造业,002245.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002249.SZ,大洋电机,SZSE,历史能源样本待复核,C 制造业,002249.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002255.SZ,海陆重工,SZSE,历史能源样本待复核,C 制造业,002255.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002259.SZ,升达林业,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002259.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002267.SZ,陕天然气,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002267.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002270.SZ,华明装备,SZSE,历史能源样本待复核,C 制造业,002270.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002276.SZ,万马股份,SZSE,历史能源样本待复核,C 制造业,002276.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002300.SZ,太阳电缆,SZSE,历史能源样本待复核,C 制造业,002300.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002309.SZ,中利集团,SZSE,历史能源样本待复核,C 制造业,002309.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002335.SZ,科华数据,SZSE,历史能源样本待复核,C 制造业,002335.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002339.SZ,积成电子,SZSE,历史能源样本待复核,C 制造业,002339.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002340.SZ,格林美,SZSE,历史能源样本待复核,C 制造业,002340.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002346.SZ,柘中股份,SZSE,历史能源样本待复核,C 制造业,002346.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002350.SZ,北京科锐,SZSE,历史能源样本待复核,C 制造业,002350.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002358.SZ,森源电气,SZSE,历史能源样本待复核,C 制造业,002358.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002364.SZ,中恒电气,SZSE,历史能源样本待复核,C 制造业,002364.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002366.SZ,融发核电,SZSE,历史能源样本待复核,C 制造业,002366.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002441.SZ,众业达,SZSE,历史能源样本待复核,F 批发和零售业,002441.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002451.SZ,摩恩电气,SZSE,历史能源样本待复核,C 制造业,002451.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002452.SZ,长高电气,SZSE,历史能源样本待复核,C 制造业,002452.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002459.SZ,晶澳科技,SZSE,历史能源样本待复核,C 制造业,002459.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002471.SZ,中超控股,SZSE,历史能源样本待复核,C 制造业,002471.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002479.SZ,富春环保,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002479.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002487.SZ,大金重工,SZSE,历史能源样本待复核,C 制造业,002487.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002490.SZ,山东墨龙,SZSE,历史能源样本待复核,C 制造业,002490.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002493.SZ,荣盛石化,SZSE,历史能源样本待复核,C 制造业,002493.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002498.SZ,汉缆股份,SZSE,历史能源样本待复核,C 制造业,002498.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002506.SZ,协鑫集成,SZSE,历史能源样本待复核,C 制造业,002506.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002518.SZ,科士达,SZSE,历史能源样本待复核,C 制造业,002518.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002527.SZ,新时达,SZSE,历史能源样本待复核,C 制造业,002527.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002531.SZ,天顺风能,SZSE,历史能源样本待复核,C 制造业,002531.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002533.SZ,金杯电工,SZSE,历史能源样本待复核,C 制造业,002533.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002534.SZ,西子洁能,SZSE,历史能源样本待复核,C 制造业,002534.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002546.SZ,新联电子,SZSE,历史能源样本待复核,C 制造业,002546.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002560.SZ,通达股份,SZSE,历史能源样本待复核,C 制造业,002560.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002576.SZ,通达动力,SZSE,历史能源样本待复核,C 制造业,002576.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002580.SZ,圣阳股份,SZSE,历史能源样本待复核,C 制造业,002580.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002606.SZ,大连电瓷,SZSE,历史能源样本待复核,C 制造业,002606.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002608.SZ,江苏国信,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002608.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002616.SZ,长青集团,SZSE,历史能源样本待复核,N 水利、环境和公共设施管理业,002616.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002623.SZ,亚玛顿,SZSE,历史能源样本待复核,C 制造业,002623.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002629.SZ,仁智股份,SZSE,历史能源样本待复核,B 采矿业,002629.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002692.SZ,远程股份,SZSE,历史能源样本待复核,C 制造业,002692.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002700.SZ,万憬能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002700.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002706.SZ,良信股份,SZSE,历史能源样本待复核,C 制造业,002706.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002709.SZ,天赐材料,SZSE,历史能源样本待复核,C 制造业,002709.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002733.SZ,雄韬股份,SZSE,历史能源样本待复核,C 制造业,002733.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002801.SZ,微光股份,SZSE,历史能源样本待复核,C 制造业,002801.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002805.SZ,丰元股份,SZSE,历史能源样本待复核,C 制造业,002805.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002812.SZ,恩捷股份,SZSE,历史能源样本待复核,C 制造业,002812.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002823.SZ,凯中精密,SZSE,历史能源样本待复核,C 制造业,002823.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002828.SZ,贝肯能源,SZSE,历史能源样本待复核,B 采矿业,002828.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002850.SZ,科达利,SZSE,历史能源样本待复核,C 制造业,002850.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002851.SZ,麦格米特,SZSE,历史能源样本待复核,C 制造业,002851.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002857.SZ,三晖电气,SZSE,历史能源样本待复核,C 制造业,002857.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002865.SZ,钧达股份,SZSE,历史能源样本待复核,C 制造业,002865.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002879.SZ,长缆科技,SZSE,历史能源样本待复核,C 制造业,002879.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002882.SZ,金龙羽,SZSE,历史能源样本待复核,C 制造业,002882.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002892.SZ,科力尔,SZSE,历史能源样本待复核,C 制造业,002892.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002893.SZ,京能热力,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002893.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002911.SZ,佛燃能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,002911.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002927.SZ,泰永长征,SZSE,历史能源样本待复核,C 制造业,002927.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002953.SZ,日丰股份,SZSE,历史能源样本待复核,C 制造业,002953.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002980.SZ,华盛昌,SZSE,历史能源样本待复核,C 制造业,002980.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
002986.SZ,宇新股份,SZSE,历史能源样本待复核,C 制造业,002986.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
003021.SZ,兆威机电,SZSE,历史能源样本待复核,C 制造业,003021.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
003022.SZ,联泓新科,SZSE,历史能源样本待复核,C 制造业,003022.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
003035.SZ,南网能源,SZSE,历史能源样本待复核,M 科学研究和技术服务业,003035.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
003816.SZ,中国广核,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,003816.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300001.SZ,特锐德,SZSE,历史能源样本待复核,C 制造业,300001.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300014.SZ,亿纬锂能,SZSE,历史能源样本待复核,C 制造业,300014.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300018.SZ,中元股份,SZSE,历史能源样本待复核,C 制造业,300018.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300035.SZ,中科电气,SZSE,历史能源样本待复核,C 制造业,300035.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300037.SZ,新宙邦,SZSE,历史能源样本待复核,C 制造业,300037.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300040.SZ,九洲集团,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,300040.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300051.SZ,琏升科技,SZSE,历史能源样本待复核,I 信息传输、软件和信息技术服务业,300051.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300062.SZ,中能电气,SZSE,历史能源样本待复核,C 制造业,300062.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300069.SZ,金利华电,SZSE,历史能源样本待复核,C 制造业,300069.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300073.SZ,当升科技,SZSE,历史能源样本待复核,C 制造业,300073.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300080.SZ,易成新能,SZSE,历史能源样本待复核,C 制造业,300080.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300105.SZ,龙源技术,SZSE,历史能源样本待复核,C 制造业,300105.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300118.SZ,东方日升,SZSE,历史能源样本待复核,C 制造业,300118.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300129.SZ,泰胜风能,SZSE,历史能源样本待复核,C 制造业,300129.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300140.SZ,节能环境,SZSE,历史能源样本待复核,N 水利、环境和公共设施管理业,300140.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300141.SZ,和顺电气,SZSE,历史能源样本待复核,C 制造业,300141.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300153.SZ,科泰电源,SZSE,历史能源样本待复核,C 制造业,300153.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300185.SZ,通裕重工,SZSE,历史能源样本待复核,C 制造业,300185.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300191.SZ,潜能恒信,SZSE,历史能源样本待复核,B 采矿业,300191.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300207.SZ,欣旺达,SZSE,历史能源样本待复核,C 制造业,300207.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300222.SZ,科大智能,SZSE,历史能源样本待复核,C 制造业,300222.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300265.SZ,通光线缆,SZSE,历史能源样本待复核,C 制造业,300265.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300274.SZ,阳光电源,SZSE,历史能源样本待复核,C 制造业,300274.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300283.SZ,温州宏丰,SZSE,历史能源样本待复核,C 制造业,300283.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300286.SZ,安科瑞,SZSE,历史能源样本待复核,C 制造业,300286.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300316.SZ,晶盛机电,SZSE,历史能源样本待复核,C 制造业,300316.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300317.SZ,珈伟新能,SZSE,历史能源样本待复核,C 制造业,300317.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300332.SZ,天壕能源,SZSE,历史能源样本待复核,D 电力、热力、燃气及水生产和供应业,300332.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300340.SZ,科恒股份,SZSE,历史能源样本待复核,C 制造业,300340.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300360.SZ,炬华科技,SZSE,历史能源样本待复核,C 制造业,300360.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300376.SZ,易事特,SZSE,历史能源样本待复核,C 制造业,300376.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300390.SZ,天华新能,SZSE,历史能源样本待复核,C 制造业,300390.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300393.SZ,中来股份,SZSE,历史能源样本待复核,C 制造业,300393.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300407.SZ,凯发电气,SZSE,历史能源样本待复核,C 制造业,300407.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300409.SZ,道氏技术,SZSE,历史能源样本待复核,C 制造业,300409.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300410.SZ,正业科技,SZSE,历史能源样本待复核,C 制造业,300410.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
