batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
150,inspect_esg_tables,1154,81.559028,126,261,135,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002479.SZ,富春环保,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002479.SZ/2025/annual_report.txt,False
151,inspect_social_disclosures,1299,81.423611,43,399,356,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00002.HK,CLP HOLDINGS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
152,inspect_social_disclosures,1300,81.423611,46,330,284,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00003.HK,HK & CHINA GAS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
153,inspect_social_disclosures,1301,81.423611,137,328,191,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000037.SZ,深南电A,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/000037.SZ/2025/annual_report.txt,False
154,inspect_social_disclosures,1302,81.423611,53,395,342,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00006.HK,POWER ASSETS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
155,inspect_social_disclosures,1303,81.423611,98,300,202,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000096.SZ,广聚能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/000096.SZ/2025/annual_report.txt,False
156,inspect_social_disclosures,1305,81.423611,169,527,358,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000554.SZ,泰山石油,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
157,inspect_social_disclosures,1306,81.423611,158,267,109,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000690.SZ,宝新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/000690.SZ/2025/annual_report.txt|data/text/000690.SZ/2025/esg_report.txt,False
158,inspect_social_disclosures,1307,81.423611,146,434,288,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000968.SZ,蓝焰控股,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/000968.SZ/2025/annual_report.txt,False
159,inspect_social_disclosures,1308,81.423611,112,260,148,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001258.SZ,立新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/001258.SZ/2025/annual_report.txt,False
160,inspect_social_disclosures,1309,81.423611,103,248,145,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001299.SZ,美能能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_safety_revenue_formula_closure,"营业收入（元） 725,540,857.14 665,208,472.27 9.07% 575,789,775.06 归属于上市公司股东的净 利润（元） 102,487,410.11 87,298,199.69 17.40% 81,810,612.30 归属于上市公司股东的扣 除非经常性损益的净利润 （元） 91,275,529.03 76,633,305.40 19.11% 68,948,478.36 经营活动产生的现金流量 净额（元） 89,146,680.99 99,760,451.85 -10.64% 91,707,217.51 基本每股收益（元/股） 0.43 0.36 19.44% 0.34 稀释每股收益（元/股） 0.43 0.36 19.44% 0.34 加权平均净资产收益率 8.26% 6.71% 1.55% 6.45% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 1,721,609,985.86 1,766,535,269.86 -2.54% 1,753,659,220.97 归属于上市公司股东的净 资产（元） 1,213,40",1,data/text/001299.SZ/2025/annual_report.txt,False
161,inspect_social_disclosures,1310,81.423611,140,306,166,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00182.HK,CONCORD NE,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
162,inspect_social_disclosures,1311,81.423611,9,278,269,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002039.SZ,黔源电力,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002039.SZ/2025/annual_report.txt,False
163,inspect_social_disclosures,1312,81.423611,8,409,401,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002056.SZ,横店东磁,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002056.SZ/2025/annual_report.txt,False
164,inspect_social_disclosures,1313,81.423611,123,404,281,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00206.HK,CM-ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
165,inspect_social_disclosures,1314,81.423611,180,284,104,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002074.SZ,国轩高科,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002074.SZ/2025/annual_report.txt,False
166,inspect_social_disclosures,1315,81.423611,82,389,307,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002128.SZ,电投能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002128.SZ/2025/annual_report.txt,False
167,inspect_social_disclosures,1316,81.423611,115,223,108,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002249.SZ,大洋电机,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002249.SZ/2025/annual_report.txt,False
168,inspect_social_disclosures,1317,81.423611,133,305,172,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002267.SZ,陕天然气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002267.SZ/2025/annual_report.txt,False
169,inspect_social_disclosures,1318,81.423611,111,320,209,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002276.SZ,万马股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002276.SZ/2025/annual_report.txt,False
170,inspect_social_disclosures,1319,81.423611,157,345,188,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00228.HK,CHINA ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
171,inspect_social_disclosures,1320,81.423611,41,307,266,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002335.SZ,科华数据,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002335.SZ/2025/annual_report.txt,False
172,inspect_social_disclosures,1321,81.423611,103,415,312,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002346.SZ,柘中股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002346.SZ/2025/annual_report.txt,False
173,inspect_social_disclosures,1322,81.423611,162,275,113,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002452.SZ,长高电气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002452.SZ/2025/annual_report.txt,False
174,inspect_social_disclosures,1324,81.423611,126,261,135,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002479.SZ,富春环保,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/002479.SZ/2025/annual_report.txt,False
175,inspect_social_disclosures,1691,77.760417,43,399,356,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00002.HK,CLP HOLDINGS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
176,inspect_social_disclosures,1692,77.760417,46,330,284,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00003.HK,HK & CHINA GAS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
177,inspect_social_disclosures,1693,77.760417,137,328,191,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000037.SZ,深南电A,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 401,681,583.10 442,971,955.85 -9.32% 589,780,190.71 归属于上市公司股东 的净利润（元） 161,038,200.40 21,908,828.57 635.04% 4,158,797.10 归属于上市公司股东 的扣除非经常性损益 -80,894,749.49 -87,508,091.57 7.56% -70,789,007.91 的净利润（元） 经营活动产生的现金 流量净额（元） -16,801,521.85 -37,635,766.05 55.36% -100,371,976.92 基本每股收益（元/ 股） 0.2672 0.0363 636.09% 0.0069 稀释每股收益（元/ 股） 0.2672 0.0363 636.09% 0.0069 加权平均净资产收益 率 10.28% 1.49% 增加 8.79 个百分点 0.29% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 2,313,750,813.45 2,012,736,635.59 14.96% 2,049,365,38",1,data/text/000037.SZ/2025/annual_report.txt,False
178,inspect_social_disclosures,1694,77.760417,53,395,342,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00006.HK,POWER ASSETS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
179,inspect_social_disclosures,1695,77.760417,169,527,358,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000554.SZ,泰山石油,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 3,166,272,515.22 3,305,615,445.20 -4.22% 3,641,277,758.17 归属于上市公 司股东 的净利润（元） 154,652,880.62 99,329,469.15 55.70% 34,886,564.34 归属于上市公 司股东 的扣除非经常性损益 的净利润（元） 159,988,133.74 108,192,810.61 47.87% 40,179,566.58 经营活动产生的现金 流量净额（元） 123,354,083.26 381,997,790.59 -67.71% 53,866,812.31 基本每股收益（元/ 股） 0.3217 0.2066 55.71% 0.07 稀释每股收益（元/ 股） 0.3217 0.2066 55.71% 0.07 加权平均净资产收益 率 14.22% 9.97% 4.25% 3.70% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 1,622,811,430.33 1,885,978,423.29 -13.95% 1,793,289,575.32",2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
180,inspect_social_disclosures,1696,77.760417,158,267,109,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000690.SZ,宝新能源,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入 8,633,599,405.13 7,903,721,308.59 9.23% 10,274,802,080.05 归属于上市公司股 东的净利润 1,024,495,080.91 705,541,276.56 45.21% 888,539,014.67 归属于上市公司股 东的扣除非经常性 损益的净利润 1,022,124,361.13 711,826,115.84 43.59% 844,813,174.69 经营活动产生的现 金流量净额 1,773,771,574.39 1,679,376,863.19 5.62% 2,006,962,289.74 加权平均净资产收 益率 8.21% 5.85% 增加 2.36 个百分点 7.59% 每股收益 0.47 0.32 46.88% 0.41 项目 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产 21,844,303,267.84 21,198,756,229.99 3.05% 20,807,058,698.46 归属于上市公司股 东的净资产 12,764,974,087.88 12,204,909,55",2,data/text/000690.SZ/2025/annual_report.txt|data/text/000690.SZ/2025/esg_report.txt,False
181,inspect_social_disclosures,1697,77.760417,146,434,288,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000968.SZ,蓝焰控股,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 2,110,257,922.49 2,265,912,895.69 -6.87% 2,381,454,251.72 归属于上市公司股东 的净利润（元） 334,928,221.30 434,429,403.89 -22.90% 540,209,853.46 归属于上市公司股东 的扣除非经常性损益 的净利润（元） 295,981,771.32 402,066,016.93 -26.38% 508,111,222.64 经营活动产生的现金 流量净额（元） 1,214,784,111.95 1,100,141,202.03 10.42% 1,127,397,791.47 基本每股收益（元/ 股） 0.35 0.45 -22.22% 0.56 稀释每股收益（元/ 股） 0.35 0.45 -22.22% 0.56 8 === PAGE 9 === 山西蓝焰控股股份有限公司 2025 年年度报告全文 加权平均净资产收益 率 5.50% 7.47% -1.97% 9.92% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 11,044,903,2",1,data/text/000968.SZ/2025/annual_report.txt,False
182,inspect_social_disclosures,1698,77.760417,140,306,166,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00182.HK,CONCORD NE,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
183,inspect_social_disclosures,1699,77.760417,51,216,165,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002028.SZ,思源电气,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 21,539,031,405.33 15,458,068,522.40 39.34% 12,460,028,391.72 归属于上市公司股东的净利润（元） 3,150,142,665.04 2,049,069,550.48 53.74% 1,559,170,409.63 归属于上市公司股东的扣除非经常性 损益的净利润（元） 2,951,560,243.90 1,878,424,783.64 57.13% 1,420,997,954.02 经营活动产生的现金流量净额（元） 2,234,278,513.24 2,462,472,228.64 -9.27% 2,272,114,969.14 基本每股收益（元/股） 4.04 2.64 53.03% 2.02 稀释每股收益（元/股） 4.01 2.64 51.89% 2.02 加权平均净资产收益率 22.63% 18.05% 4.58% 15.90% 2025 年末 2024 年末 本年末比上 年末增减 2023 年末 总资产（元） 29,839,923,865.41 23,473,702,058.27 27.12% 18,73",2,data/text/002028.SZ/2025/annual_report.txt|data/text/002028.SZ/2025/esg_report.txt,False
184,inspect_social_disclosures,1700,77.760417,9,278,269,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002039.SZ,黔源电力,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 3,285,422,989.95 1,932,832,751.59 69.98% 1,990,382,923.61 归属于上市公司股东 的净利润（元） 600,128,761.60 218,212,297.43 175.02% 264,777,678.08 归属于上市公司股东 的扣除非经常性损益 的净利润（元） 597,828,841.11 236,146,213.18 153.16% 266,929,384.10 经营活动产生的现金 流量净额（元） 2,434,452,414.12 1,257,245,813.58 93.63% 1,806,066,563.07 基本每股收益（元/ 股） 1.4036 0.5104 175.00% 0.6193 稀释每股收益（元/ 股） 1.4036 0.5104 175.00% 0.6193 加权平均净资产收益 率 14.34% 5.65% 8.69% 7.11% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 15,161,647,449.72 15,563,450,198.12 -2.58% 1",1,data/text/002039.SZ/2025/annual_report.txt,False
185,inspect_social_disclosures,1701,77.760417,8,409,401,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002056.SZ,横店东磁,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（万元） 2,258,636.69 1,855,857.67 21.70% 1,973,322.17 归属于上市公司股东的净利润（万元） 185,117.95 182,677.36 1.34% 181,841.80 归属于上市公司股东的扣除非经常性损 益的净利润（万元） 176,134.68 167,200.96 5.34% 202,528.89 经营活动产生的现金流量净额（万元） 325,811.15 352,238.04 -7.50% 389,983.29 基本每股收益（元/股） 1.16 1.13 2.65% 1.13 稀释每股收益（元/股） 1.16 1.13 2.65% 1.13 加权平均净资产收益率 17.42% 19.41% 下降 1.99 个百分点 22.07% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（万元） 2,742,724.08 2,421,154.78 13.28% 2,120,802.34 归属于上市公司股东的净资产（万元） 1,062,791.63 1,008,192.22 5.42% 901,526.20 公司最",1,data/text/002056.SZ/2025/annual_report.txt,False
186,inspect_social_disclosures,1702,77.760417,123,404,281,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00206.HK,CM-ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"Revenue 收入 135,362 166,773 181,337 113,040 57,027 Cost of sales 銷售成本 (104,024) (125,294) (140,340) (85,294) (36,363) Gross profit 毛利 31,338 41,479 40,997 27,746 20,664 Other revenue and net income (including reversal of impairment losses/provisions) 其他收益及淨收入 （包括減值虧損撥回╱撥備） 2,824 1,475 1,933 6,770 19,548 Selling and distribution expenses 銷售及分銷開支 (3,168) (2,600) (2,496) (2,693) (3,914) General and administrative expenses 一般及行政開支 (25,667) (26,002) (25,454) (21,934) (19,775) Other expenses 其他開支 (314)",1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
187,inspect_social_disclosures,1703,77.760417,82,389,307,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002128.SZ,电投能源,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 30,114,958,327.31 29,859,051,547.04 0.86% 26,845,529,756.25 归属于上市公司股东 的净利润（元） 5,419,089,199.76 5,341,613,309.30 1.45% 4,559,652,079.29 归属于上市公司股东 的扣除非经常性损益 的净利润（元） 5,228,554,069.22 5,097,731,973.72 2.57% 4,337,874,048.59 经营活动产生的现金 流量净额（元） 9,207,479,881.22 7,950,473,863.61 15.81% 6,871,291,630.51 基本每股收益（元/ 股） 2.42 2.38 1.68% 2.11 稀释每股收益（元/ 股） 2.42 2.38 1.68% 2.11 加权平均净资产收益 率 14.94% 16.36% -1.42% 16.24% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 56,476,465,565.08 51,634,287,255.08 9.38% 48,50",1,data/text/002128.SZ/2025/annual_report.txt,False
188,inspect_social_disclosures,1704,77.760417,133,305,172,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002267.SZ,陕天然气,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 8,595,287,340.35 9,033,178,190.99 -4.85% 7,813,017,022.92 归属于上市公司股东的 净利润（元） 583,929,118.68 723,965,652.88 -19.34% 544,292,536.02 归属于上市公司股东的 扣除非经常性损益的净 利润（元） 573,244,618.91 591,417,708.67 -3.07% 485,468,438.26 经营活动产生的现金流 量净额（元） 1,296,166,009.75 1,400,636,287.21 -7.46% 869,926,567.53 基本每股收益（元/ 股） 0.5251 0.6510 -19.34% 0.4894 稀释每股收益（元/ 股） 0.5251 0.6510 -19.34% 0.4894 加权平均净资产收益率 9.00% 9.43% 减少 0.43 个百分点 7.27% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 14,614,047,432.55 14,648,598,698.24 -0.24%",1,data/text/002267.SZ/2025/annual_report.txt,False
189,inspect_social_disclosures,1705,77.760417,157,345,188,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00228.HK,CHINA ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_fields_incomplete,,2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
190,inspect_social_disclosures,1706,77.760417,41,307,266,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002335.SZ,科华数据,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 8,160,262,477.61 7,757,187,990.24 5.20% 8,140,961,103.85 归属于上市公司股东 的净利润（元） 417,988,029.54 315,174,942.76 32.62% 507,552,072.78 归属于上市公司股东 的扣除非经常性损益 385,003,993.37 284,544,634.78 35.31% 463,018,399.69 的净利润（元） 经营活动产生的现金 流量净额（元） 1,161,768,304.23 1,511,566,689.82 -23.14% 1,401,699,290.63 基本每股收益（元/ 股） 0.83 0.68 22.06% 1.10 稀释每股收益（元/ 股） 0.83 0.68 22.06% 1.10 加权平均净资产收益 率 7.09% 6.96% 0.13% 12.63% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 14,104,579,636.53 12,789,367,683.63 10.28% 11,867,813,092.75",1,data/text/002335.SZ/2025/annual_report.txt,False
191,inspect_social_disclosures,1707,77.760417,103,415,312,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002346.SZ,柘中股份,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_rd_revenue_formula_closure,"营业收入（元） 847,619,849.24 969,674,395.36 -12.59% 1,122,937,947.79 归属于上市公司股东 的净利润（元） 425,393,072.97 73,149,334.64 481.54% 297,236,258.83 归属于上市公司股东 的扣除非经常性损益 的净利润（元） 111,956,495.03 184,789,368.71 -39.41% 140,700,714.93 7 === PAGE 8 === 上海柘中集团股份有限公司 2025 年年度报告全文 经营活动产生的现金 流量净额（元） 123,139,359.79 204,078,753.54 -39.66% -7,552,422.82 基本每股收益（元/ 股） 1.01 0.17 494.12% 0.6800 稀释每股收益（元/ 股） 1.00 0.17 488.24% 0.6800 加权平均净资产收益 率 14.72% 2.56% 12.16% 10.56% 2025 年末 2024 年末 本年末比上年末增减 2023 年末 总资产（元） 4,135,785,027.13",1,data/text/002346.SZ/2025/annual_report.txt,False
192,inspect_social_disclosures,1868,76.753472,43,399,356,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00002.HK,CLP HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,dividend_disclosed_foreign_currency,Dividend per share Increase / (Decrease) 2025 2024 % For the year (in HK$ million) Earnings Hong Kong energy business,1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
193,inspect_social_disclosures,1869,76.753472,46,330,284,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00003.HK,HK & CHINA GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_dividend_per_share_disclosure,,2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
194,inspect_social_disclosures,1870,76.753472,53,395,342,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00006.HK,POWER ASSETS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,dividend_disclosed_foreign_currency,Dividend per Share Interim: HK$0.78 23 September 2025 Final: HK$2.04 9 June 2026 13 August 2025 18 March 2026 15 May 2,2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
195,inspect_social_disclosures,1871,76.753472,140,306,166,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00182.HK,CONCORD NE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_dividend_per_share_disclosure,,2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
196,inspect_social_disclosures,1872,76.753472,51,216,165,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002028.SZ,思源电气,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_dividend_per_share_disclosure,,2,data/text/002028.SZ/2025/annual_report.txt|data/text/002028.SZ/2025/esg_report.txt,False
197,inspect_social_disclosures,1873,76.753472,123,404,281,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00206.HK,CM-ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_dividend_per_share_disclosure,,1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
198,inspect_social_disclosures,1874,76.753472,157,345,188,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00228.HK,CHINA ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_dividend_per_share_disclosure,,2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
199,rerun_financial_derivation,2050,75.434028,43,399,356,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00002.HK,CLP HOLDINGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_balance_sheet_formula_closure,"total assets as at 31 December 2025. Equity-linked Agreements For the year ended 31 December 2025, the Company did not enter into any equity-linked agreement. Donations Donations by the Group for charitable and other purposes amounted to HK$22,416,000 (2024: HK$6,911,000). Five-year Summary A summary of the results for the year and of the assets and liabilities of the Group as at 31 December 2025 and for the previous four financial years are on page 254. A ten-year summary is on CLP website. Sen",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
