company_code,company_name,report_year,document_type,source_url
300483.SZ,首华燃气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/62957663-14a8-4395-b2c5-75dc632fd69b.PDF
300490.SZ,华自科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/8f2bd4b9-7951-43c1-b827-76477a57572e.PDF
300491.SZ,通合科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/c249129e-f4e8-4bda-8424-f500fa21de41.PDF
300491.SZ,通合科技,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/19fc55e7-04d8-4c14-85ae-03b4c7e9e5fc.PDF
300510.SZ,金冠股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e2e31fa4-5b07-46d5-993d-1b4d4f69965e.PDF
300510.SZ,金冠股份,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/1e99747f-eed7-4d82-bf05-39f4e7602487.PDF
300514.SZ,友讯达,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/e21cdec4-cce4-4f7a-866c-17eaf500d8b0.PDF
300568.SZ,星源材质,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/f95aef58-2557-4c28-bb37-acf90fc637cf.PDF
300569.SZ,天能重工,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/97f440c7-12c6-4f14-b2f1-f033bcc6a2f2.PDF
300593.SZ,新雷能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/c1f6bfdd-2e04-4b6f-905e-8145cdc92929.PDF
300617.SZ,安靠智电,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/468f75e0-60f3-46d8-8ef9-cb228df11d08.PDF
300619.SZ,金银河,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/2f992ab9-05bf-45f9-a9ed-7694b07d020f.PDF
300626.SZ,华瑞股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/633dba24-c3a7-4acc-8ad2-03cdc9ecee06.PDF
300626.SZ,华瑞股份,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/68eba993-4eeb-4300-b6fd-f0d10d382fa0.PDF
300648.SZ,星云股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/b07d2af9-4bb8-4e97-b489-17af900a422e.PDF
300660.SZ,江苏雷利,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ce52df06-4033-4610-9662-208127e41746.PDF
300670.SZ,大烨智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/3a608edf-d090-473a-86cf-6ce0afdd1c50.pdf
300690.SZ,双一科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/f0398cf9-99d5-4bbf-a079-2a2a971e2ab5.PDF
300690.SZ,双一科技,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-30/78484f29-def6-49f3-9152-59c62b686069.PDF
300693.SZ,盛弘股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/8580f872-63c3-4ebe-9493-4acc16b36a26.PDF
300713.SZ,英可瑞,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/d293f14e-dee0-42a3-93e8-7e059d0ec8f3.PDF
300724.SZ,捷佳伟创,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/558f22ef-ae51-403d-92a5-7b81fa54f68c.PDF
300750.SZ,宁德时代,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-10/f019f96b-b960-410b-b88f-08838a36d81b.PDF
300751.SZ,迈为股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/52da9817-c743-4a53-b653-ab57af2f031e.PDF
300763.SZ,锦浪科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/5896c519-14d0-4bdc-b47a-1ccc0aa7162a.PDF
300769.SZ,德方纳米,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/0093ce9f-ddf8-43fe-95d0-73e6de7ba8fe.PDF
300769.SZ,德方纳米,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/cda11509-97a0-40ab-833d-90309104d723.PDF
300772.SZ,运达股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/44ea4bf8-1568-493a-99f4-9437957eaf50.PDF
300772.SZ,运达股份,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/add51b0a-4aae-49ca-9a73-0b4bd9649e5f.PDF
300776.SZ,帝尔激光,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/1c56ea9c-3ee6-4988-9914-9386995ef934.PDF
300776.SZ,帝尔激光,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/f300ad54-b80a-4083-b8c6-31978e618e90.PDF
300776.SZ,帝尔激光,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/0477fee1-fb54-42dd-87b4-3f1953aaaa9b.PDF
300820.SZ,英杰电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/af04c9c4-1899-4f81-8cce-15ff9f0f82b8.PDF
300820.SZ,英杰电气,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/d57466ad-74e2-4988-b3aa-99cfe082f8e0.PDF
300827.SZ,上能电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/8c787c61-dc9b-4904-8fd7-256cc9836ce8.PDF
300842.SZ,帝科股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/3a8c3fdc-8e6f-4ca7-a303-b560427b9d3d.PDF
300850.SZ,新强联,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/0a71594d-4cb8-43c9-846c-b83746b2ffe1.PDF
300850.SZ,新强联,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/420d57c6-81e7-4f24-aff0-965f82f2988f.PDF
300850.SZ,新强联,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/6aa4b936-d578-456c-aa8d-faafbffa3e88.PDF
300853.SZ,申昊科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/061406df-1f2f-407f-9132-045290356fcc.PDF
300870.SZ,欧陆通,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/0ff40602-b230-465c-8318-2b3375833531.PDF
300870.SZ,欧陆通,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-21/5efe142e-95f2-446a-84e2-35a67e8d3f36.PDF
300870.SZ,欧陆通,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/bc454829-76f8-46a7-b546-779b77b22b50.PDF
300870.SZ,欧陆通,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-13/a5ba8b26-659c-4d02-a67b-99388ec5b111.PDF
300880.SZ,迦南智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/7c49d271-07d8-49c0-b5d6-e3ac6b01aa94.PDF
300880.SZ,迦南智能,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/281163ae-9832-4b46-9f78-ee015f085a6f.PDF
300880.SZ,迦南智能,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5139f38d-ef10-4d94-b95d-3f5064bb2d63.PDF
300882.SZ,万胜智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/8eb13c8f-e094-4832-b06e-5b2781ae875a.PDF
300904.SZ,威力传动,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-19/205422d6-1857-4e5c-83da-08a911d4e1cf.PDF
300907.SZ,康平科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/be816371-b4b7-4b2d-a1dc-9ef7e7be799a.PDF
300919.SZ,中伟新材,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/ee58a253-1568-473d-85fb-3cda554f3f1a.PDF
300919.SZ,中伟新材,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/cbead068-3f36-46f9-b5ea-5948e20468e7.PDF
300932.SZ,三友联众,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/39d98a94-5713-471e-bb8a-e8da8f9e0440.PDF
300932.SZ,三友联众,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/71100e6f-3a2f-4df2-8bd6-54ce14fc7f31.PDF
300933.SZ,中辰股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/64bcee7c-4f98-49bb-bc7b-6af7b4b6d8af.PDF
300953.SZ,震裕科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/7ad61fbf-a95f-4079-9f8f-f78b5dea2779.PDF
300953.SZ,震裕科技,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/980c65fd-b655-467a-8ce7-ade3f45c612d.PDF
301002.SZ,崧盛股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/a65cd9ee-6f34-48a2-b196-b2cd930c72d8.PDF
301012.SZ,扬电科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/efaf68a5-d72e-41bd-bf49-288d8124e847.PDF
301023.SZ,奕帆传动,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/e7e8284f-1eb8-47c5-b7ba-0d7b9012a15e.PDF
301040.SZ,中环海陆,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/0eb1dc88-08c9-4444-97c0-fd3c64c30a01.PDF
301063.SZ,海锅股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/36667eb4-9e08-40f7-8f13-033592eba53a.PDF
301082.SZ,久盛电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/eab54493-1383-4804-8feb-d564afbe3c2e.PDF
301120.SZ,新特电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/b2c84cea-d3ae-43c0-8efe-0cc90c8194b9.PDF
301121.SZ,紫建电子,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/d15f2f81-6026-4afe-bff9-dce73688ab73.PDF
301150.SZ,中一科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/5229fecf-5dc7-4c24-bff3-12dc7ba488b5.PDF
301152.SZ,天力锂能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-30/d7c209bb-5721-495a-b76c-0aca509039ce.PDF
301155.SZ,海力风电,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/5bf6125e-97a2-425f-a851-61a3ea09d647.PDF
301157.SZ,华塑科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/2bb16132-6e78-4b3a-be69-a1863fce4ef5.PDF
301163.SZ,宏德股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b4d8a8f1-1ceb-415c-b6d9-d59c76401442.PDF
301168.SZ,通灵股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/4ca2ec6e-aa21-48b1-9a12-fbdcec3abb13.PDF
301179.SZ,泽宇智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/d996e1a7-0d5b-4e71-bdd7-d86785e58acc.PDF
301210.SZ,金杨精密,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/524313ec-3703-416d-8c9c-d31b93c83568.PDF
301217.SZ,铜冠铜箔,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/aae28b28-b0f3-4b00-8650-48cc80f07e5b.PDF
301222.SZ,浙江恒威,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/61b796f1-eb4c-4f78-bbc5-d82e78736847.PDF
301226.SZ,祥明智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/4272ebeb-593e-4e08-8c26-28441e680680.PDF
301232.SZ,飞沃科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-14/ca30ce16-1ed1-4e90-999f-0f1d22aea541.PDF
301238.SZ,瑞泰新材,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/03b1bd7d-863f-4b1c-b438-d781bf8e2755.PDF
301266.SZ,宇邦新材,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-17/a663ede0-8aa1-42d0-b7d2-c39b667df35d.PDF
301278.SZ,快可电子,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/dd3e5270-426e-4925-8ea3-f2ed6658376d.PDF
301291.SZ,明阳电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/4ff5d54b-4663-444c-8e8f-7944125d8c6c.PDF
301292.SZ,海科新源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/d1047623-c846-46b1-bf2d-a24e6479bfe8.PDF
301295.SZ,美硕科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/52d3b6b6-0a1f-43e3-95e0-d8dc6d8a7d57.PDF
301325.SZ,曼恩斯特,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/10ae0306-78b4-4bb6-925e-181334b8b7dd.PDF
301325.SZ,曼恩斯特,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/f6803551-f7de-4495-818a-c19825533c07.PDF
301325.SZ,曼恩斯特,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-21/e030db47-babd-4201-b092-3661e48ab4c1.PDF
301327.SZ,华宝新能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/f4801973-f1fd-478a-a750-223ce1947dfc.PDF
301349.SZ,信德新材,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/dc005327-6c2a-473d-880a-266df5a39477.PDF
301358.SZ,湖南裕能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/1fe1111e-0ff4-46b9-9d37-40e615de25cb.PDF
301358.SZ,湖南裕能,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/47d22341-a180-480b-8c97-3b1b534ec8d3.PDF
301361.SZ,众智科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/8f2c8958-d74f-4260-a4ff-411986daed1a.PDF
301386.SZ,未来电器,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/312e3e3e-a69e-4651-9baa-4cef44d9a873.pdf
301386.SZ,未来电器,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/9ed92c04-4ee4-43f6-9d90-7d1cc8adc29e.PDF
301386.SZ,未来电器,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/ddccaa27-02a0-4fab-be44-9a2edf73f172.PDF
301388.SZ,欣灵电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/53591b0c-a467-42a8-9a06-cadd380af23a.PDF
301439.SZ,泓淋电力,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/ec348018-231a-4ced-ac70-b15aa00279a0.PDF
301439.SZ,泓淋电力,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/8d471480-9ff4-4beb-9cd3-1055f34895eb.PDF
301456.SZ,盘古智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/b38a758b-782b-411b-a3fb-e7edaf26350e.PDF
301487.SZ,盟固利,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/d9c99bd9-93f4-4417-99bf-c728bafba2ab.PDF
301502.SZ,华阳智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/3808f977-0980-4df2-bb3e-4b7a45f18a7f.pdf
301511.SZ,德福科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/4b627c1b-a564-4eb2-bca7-5b4c96d42c39.PDF
301516.SZ,中远通,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/a7a84969-dd9b-41b9-8df6-ef9986f34cbf.PDF
301587.SZ,中瑞股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/9b7dfa0e-da4b-4049-ae65-4ec8a12e558b.PDF
600011.SH,华能国际,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf
600011.SH,华能国际,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600011_20260418_OYK6.pdf
600021.SH,上海电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/600021_20260414_EJKO.pdf
600023.SH,浙能电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600023_20260428_3M3A.pdf
600023.SH,浙能电力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600023_20260428_8L48.pdf
600025.SH,华能水电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600025_20260429_EN00.pdf
600027.SH,华电国际,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600027_20260327_VSUM.pdf
600028.SH,中国石化,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-23/600028_20260323_J1IG.pdf
600028.SH,中国石化,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-23/600028_20260323_QZ7Y.pdf
600032.SH,浙江新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600032_20260428_EBCT.pdf
600032.SH,浙江新能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600032_20260428_I4YS.pdf
600089.SH,特变电工,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/600089_20260416_7C7T.pdf
600089.SH,特变电工,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/600089_20260416_4PXZ.pdf
600098.SH,广州发展,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600098_20260415_1WR7.pdf
600098.SH,广州发展,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600098_20260415_3Q3J.pdf
600101.SH,明星电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600101_20260327_7MA5.pdf
600101.SH,明星电力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600101_20260327_Q28W.pdf
600110.SH,诺德股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600110_20260423_QAU3.pdf
600116.SH,三峡水利,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600116_20260423_UG1L.pdf
600149.SH,廊坊发展,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600149_20260418_GU51.pdf
600151.SH,航天机电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600151_20260327_3XSB.pdf
600152.SH,维科技术,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/600152_20260414_AG7Y.pdf
600157.SH,永泰能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600157_20260423_334Q.pdf
600163.SH,中闽能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600163_20260429_79IZ.pdf
600163.SH,中闽能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600163_20260429_CZA3.pdf
600167.SH,联美控股,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_S3TO.pdf
600167.SH,联美控股,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_LEOL.pdf
600167.SH,联美控股,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_VV2S.pdf
600188.SH,兖矿能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600188_20260328_R5TM.pdf
600192.SH,长城电工,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/600192_20260424_L478.pdf
600207.SH,安彩高科,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_1X75.pdf
600207.SH,安彩高科,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_OEBF.pdf
600207.SH,安彩高科,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-14/600207_20260514_WA3G.pdf
600212.SH,绿能慧充,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600212_20260430_DKNO.pdf
600236.SH,桂冠电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_HG2A.pdf
600236.SH,桂冠电力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_TYBB.pdf
600241.SH,时代万恒,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/600241_20260409_OLEA.pdf
600256.SH,广汇能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/600256_20260424_S4XO.pdf
600256.SH,广汇能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/600256_20260424_F6OL.pdf
600268.SH,国电南自,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600268_20260327_Z6WE.pdf
600310.SH,广西能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600310_20260327_4GRM.pdf
600312.SH,平高电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600312_20260411_0SNQ.pdf
600333.SH,长春燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/600333_20260424_0I7C.pdf
600339.SH,中油工程,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600339_20260411_1IH9.pdf
600346.SH,恒力石化,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf
600346.SH,恒力石化,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-12/600346_20260512_QVZG.pdf
600346.SH,恒力石化,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_0WCZ.pdf
600346.SH,恒力石化,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-12/600346_20260512_9H2H.pdf
600379.SH,宝光股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600379_20260411_H9EB.pdf
600395.SH,盘江股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600395_20260423_G5BQ.pdf
600395.SH,盘江股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600395_20260423_OXEL.pdf
600396.SH,华电辽能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600396_20260430_SYVA.pdf
600397.SH,江钨装备,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-20/600397_20260420_D9ZM.pdf
600405.SH,动力源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/600405_20260425_UNYQ.pdf
600406.SH,国电南瑞,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600406_20260430_JEME.pdf
600416.SH,湘电股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/600416_20260410_6NBL.pdf
600438.SH,通威股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf
600438.SH,通威股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-06-17/600438_20260617_MZ0P.pdf
600438.SH,通威股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_UQ50.pdf
600438.SH,通威股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-06-17/600438_20260617_PJQ9.pdf
600452.SH,涪陵电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/600452_20260417_U9FG.pdf
600458.SH,时代新材,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600458_20260328_QCOJ.pdf
600468.SH,百利电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600468_20260422_YTDU.pdf
600475.SH,华光环能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600475_20260429_GPHD.pdf
600478.SH,科力远,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/600478_20260425_MLC6.pdf
600481.SH,双良节能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600481_20260428_47EB.pdf
600481.SH,双良节能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600481_20260428_Z2CC.pdf
600482.SH,中国动力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600482_20260430_AK7F.pdf
600482.SH,中国动力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600482_20260430_PH30.pdf
600483.SH,福能股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600483_20260423_GX9A.pdf
600483.SH,福能股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600483_20260423_YT9Q.pdf
600505.SH,西昌电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600505_20260423_O56I.pdf
