company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
300062.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,48.3,48.3012527456,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8ee3e57c-7006-453e-8e3c-dcec8b3876f7.PDF,data/raw/ci_collection/300062.SZ/2025/annual_report.pdf
300080.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,63.05,63.0518343524,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/360d5d77-d13d-424d-8ea2-4dfa09267954.PDF,data/raw/ci_collection/300080.SZ/2025/annual_report.pdf
300185.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,54.44,54.4443612064,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/c2477335-6c1f-45d0-8693-95c0a3593faf.PDF,data/raw/ci_collection/300185.SZ/2025/annual_report.pdf
300207.SZ,Q_E_WATER_INTENSITY,filled_missing,1061.094235636708,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/45d6ae3e-6fea-40f6-87e8-df0d65a12052.PDF,data/raw/300207.SZ/2025/esg_report.pdf
300207.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,71.25,71.251497624,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/6fa721fa-cad9-4499-b2cc-a49e32e82f44.PDF,data/raw/ci_collection/300207.SZ/2025/annual_report.pdf
300265.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,31.14,31.1447499032,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/288d9cbc-c998-4235-9980-75c4da88b9a1.PDF,data/raw/ci_collection/300265.SZ/2025/annual_report.pdf
300274.SZ,Q_E_ENERGY_INTENSITY,filled_missing,4.079701989340524,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/c5e18435-285a-4033-b754-c92e9a566f34.PDF,data/raw/300274.SZ/2025/esg_report.pdf
300274.SZ,Q_E_GHG_INTENSITY,filled_missing,5.247781270547595,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/c5e18435-285a-4033-b754-c92e9a566f34.PDF,data/raw/300274.SZ/2025/esg_report.pdf
300317.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,53.31,53.3102628623,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/971c922b-86e9-4bda-bea6-0421149e88e2.PDF,data/raw/ci_collection/300317.SZ/2025/annual_report.pdf
300332.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,47.98,47.9773376138,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/911a156e-b658-48ad-8c98-59d5ef1ed8f1.PDF,data/raw/ci_collection/300332.SZ/2025/annual_report.pdf
300360.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,15.3,15.2981771847,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/09608a55-3189-4285-8482-4c8145a853ee.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/300360.SZ/2025/annual_report.pdf
300393.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,83.15,83.1494605007,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/92abd42d-b9e7-4093-b2b2-128f48d9f2dd.PDF,data/raw/ci_collection/300393.SZ/2025/annual_report.pdf
300409.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,40.93,40.9294178771,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/789d582d-b38b-4d15-b1b4-4cea7c3c7d6d.PDF,data/raw/ci_collection/300409.SZ/2025/annual_report.pdf
300444.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,68.07,76.0846041709,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/8a91313a-c7a1-4e2d-9b3d-6b942d005fa8.PDF,data/raw/ci_collection/300444.SZ/2025/annual_report.pdf
300483.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,30.0,53.2037440027,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/62957663-14a8-4395-b2c5-75dc632fd69b.PDF,data/raw/ci_collection/300483.SZ/2025/annual_report.pdf
300568.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,56.92,59.2641254811,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/f95aef58-2557-4c28-bb37-acf90fc637cf.PDF,data/raw/ci_collection/300568.SZ/2025/annual_report.pdf
300569.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,56.66,56.658660406,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/97f440c7-12c6-4f14-b2f1-f033bcc6a2f2.PDF,data/raw/ci_collection/300569.SZ/2025/annual_report.pdf
300593.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,41.73,41.7318922141,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/c1f6bfdd-2e04-4b6f-905e-8145cdc92929.PDF,data/raw/ci_collection/300593.SZ/2025/annual_report.pdf
300693.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,47.8,47.8033413737,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/8580f872-63c3-4ebe-9493-4acc16b36a26.PDF,data/raw/ci_collection/300693.SZ/2025/annual_report.pdf
300763.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,70.0,53.2682347156,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/5896c519-14d0-4bdc-b47a-1ccc0aa7162a.PDF,data/raw/ci_collection/300763.SZ/2025/annual_report.pdf
300772.SZ,Q_E_WATER_INTENSITY,filled_missing,10.26633950537411,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/add51b0a-4aae-49ca-9a73-0b4bd9649e5f.PDF,data/raw/ci_collection/300772.SZ/2025/esg_report.pdf
300772.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,84.4,84.4006182815,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/44ea4bf8-1568-493a-99f4-9437957eaf50.PDF,data/raw/ci_collection/300772.SZ/2025/annual_report.pdf
300776.SZ,Q_E_WATER_INTENSITY,filled_missing,44.271233190808836,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/0477fee1-fb54-42dd-87b4-3f1953aaaa9b.PDF,data/raw/300776.SZ/2025/esg_report.pdf
300776.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,41.1,41.1045506567,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/1c56ea9c-3ee6-4988-9914-9386995ef934.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/300776.SZ/2025/annual_report.pdf
300820.SZ,Q_E_WATER_INTENSITY,filled_missing,10.439487964459415,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/d57466ad-74e2-4988-b3aa-99cfe082f8e0.PDF,data/raw/ci_collection/300820.SZ/2025/esg_report.pdf
300850.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,484.90000000000003,484.9,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/6aa4b936-d578-456c-aa8d-faafbffa3e88.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/300850.SZ/2025/esg_report.pdf
300850.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,38.12,38.1162207073,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/0a71594d-4cb8-43c9-846c-b83746b2ffe1.PDF,data/raw/ci_collection/300850.SZ/2025/annual_report.pdf
300850.SZ,Q_S_SAFETY_INVEST_RATE,filled_missing,0.36,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/6aa4b936-d578-456c-aa8d-faafbffa3e88.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/300850.SZ/2025/esg_report.pdf
300853.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,58.11,58.1145099379,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/061406df-1f2f-407f-9132-045290356fcc.PDF,data/raw/ci_collection/300853.SZ/2025/annual_report.pdf
300870.SZ,Q_E_WATER_INTENSITY,filled_missing,666.4362176639968,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/bc454829-76f8-46a7-b546-779b77b22b50.PDF,data/raw/300870.SZ/2025/esg_report.pdf
300870.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,51.1,51.1022288214,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/0ff40602-b230-465c-8318-2b3375833531.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/300870.SZ/2025/annual_report.pdf
300880.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,28.03,28.0256308187,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/7c49d271-07d8-49c0-b5d6-e3ac6b01aa94.PDF,data/raw/ci_collection/300880.SZ/2025/annual_report.pdf
300919.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,58.8,58.8003119282,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/ee58a253-1568-473d-85fb-3cda554f3f1a.PDF,data/raw/ci_collection/300919.SZ/2025/annual_report.pdf
300933.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,49.87,49.8721187618,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/64bcee7c-4f98-49bb-bc7b-6af7b4b6d8af.PDF,data/raw/ci_collection/300933.SZ/2025/annual_report.pdf
300953.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,73.8,65.8936627962,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/7ad61fbf-a95f-4079-9f8f-f78b5dea2779.PDF,data/raw/ci_collection/300953.SZ/2025/annual_report.pdf
301002.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,30.0,49.5078778837,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/a65cd9ee-6f34-48a2-b196-b2cd930c72d8.PDF,data/raw/ci_collection/301002.SZ/2025/annual_report.pdf
301040.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,46.18,46.1799380561,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/0eb1dc88-08c9-4444-97c0-fd3c64c30a01.PDF,data/raw/ci_collection/301040.SZ/2025/annual_report.pdf
301082.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,70.0,69.7529225976,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/eab54493-1383-4804-8feb-d564afbe3c2e.PDF,data/raw/ci_collection/301082.SZ/2025/annual_report.pdf
301150.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,44.73,50.0263452402,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/5229fecf-5dc7-4c24-bff3-12dc7ba488b5.PDF,data/raw/ci_collection/301150.SZ/2025/annual_report.pdf
301179.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,32.02,32.0197504604,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/d996e1a7-0d5b-4e71-bdd7-d86785e58acc.PDF,data/raw/ci_collection/301179.SZ/2025/annual_report.pdf
301217.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,29.59,29.5899966879,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/aae28b28-b0f3-4b00-8650-48cc80f07e5b.PDF,data/raw/ci_collection/301217.SZ/2025/annual_report.pdf
301266.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,43.26,43.2626842376,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-17/a663ede0-8aa1-42d0-b7d2-c39b667df35d.PDF,data/raw/ci_collection/301266.SZ/2025/annual_report.pdf
301291.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,46.66,46.6573830411,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/4ff5d54b-4663-444c-8e8f-7944125d8c6c.PDF,data/raw/ci_collection/301291.SZ/2025/annual_report.pdf
301358.SZ,Q_E_ENERGY_INTENSITY,filled_missing,295.10696802617775,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/47d22341-a180-480b-8c97-3b1b534ec8d3.PDF,data/raw/ci_collection/301358.SZ/2025/esg_report.pdf
301358.SZ,Q_E_WATER_INTENSITY,filled_missing,2208.2530625138565,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/47d22341-a180-480b-8c97-3b1b534ec8d3.PDF,data/raw/ci_collection/301358.SZ/2025/esg_report.pdf
301502.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,22.67,22.6714874724,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/3808f977-0980-4df2-bb3e-4b7a45f18a7f.pdf,data/raw/ci_collection/301502.SZ/2025/annual_report.pdf
600011.SH,Q_G_REVENUE_GROWTH,replaced_higher_authority,-6.623011353949342,-6.62301135395,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600011.SH/2025/annual_report.pdf
600021.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,69.32,69.3152432239,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/600021_20260414_EJKO.pdf,data/raw/ci_collection/600021.SH/2025/annual_report.pdf
600025.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,61.13,61.1344654068,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600025_20260429_EN00.pdf,data/raw/ci_collection/600025.SH/2025/annual_report.pdf
600027.SH,Q_G_REVENUE_GROWTH,filled_missing,-10.946563163838961,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600027_20260327_VSUM.pdf,data/raw/ci_collection/600027.SH/2025/annual_report.pdf
600032.SH,Q_E_GHG_INTENSITY,filled_missing,1.0999240343987173,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600032_20260428_I4YS.pdf,data/raw/600032.SH/2025/esg_report.pdf
600098.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,61.76,63.3931594774,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600098_20260415_1WR7.pdf,data/raw/ci_collection/600098.SH/2025/annual_report.pdf
600101.SH,Q_G_REVENUE_GROWTH,filled_missing,6.293210692152503,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600101_20260327_7MA5.pdf,data/raw/ci_collection/600101.SH/2025/annual_report.pdf
600116.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,54.43,54.4318976157,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600116_20260423_UG1L.pdf,data/raw/ci_collection/600116.SH/2025/annual_report.pdf
600116.SH,Q_G_REVENUE_GROWTH,filled_missing,-1.4407795074900218,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600116_20260423_UG1L.pdf,data/raw/ci_collection/600116.SH/2025/annual_report.pdf
600151.SH,Q_G_REVENUE_GROWTH,filled_missing,-32.59927313267133,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600151_20260327_3XSB.pdf,data/raw/ci_collection/600151.SH/2025/annual_report.pdf
600152.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,43.1,43.0969013812,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/600152_20260414_AG7Y.pdf,data/raw/ci_collection/600152.SH/2025/annual_report.pdf
600157.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,73.18,51.199665594,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600157_20260423_334Q.pdf,data/raw/ci_collection/600157.SH/2025/annual_report.pdf
600163.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,33.9,33.8995983912,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600163_20260429_79IZ.pdf,data/raw/ci_collection/600163.SH/2025/annual_report.pdf
600167.SH,Q_G_REVENUE_GROWTH,filled_missing,-7.701597583083027,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_S3TO.pdf,data/raw/ci_collection/600167.SH/2025/annual_report.pdf
600188.SH,Q_G_REVENUE_GROWTH,filled_missing,-7.492901035607172,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600188_20260328_R5TM.pdf,data/raw/ci_collection/600188.SH/2025/annual_report.pdf
600207.SH,Q_E_WASTEWATER_INTENSITY,filled_missing,2400.8,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_OEBF.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600207.SH/2025/esg_report.pdf
600207.SH,Q_G_REVENUE_GROWTH,filled_missing,-32.72840732322251,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_1X75.pdf,data/raw/ci_collection/600207.SH/2025/annual_report.pdf
600212.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,65.89,76.7496204216,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600212_20260430_DKNO.pdf,data/raw/ci_collection/600212.SH/2025/annual_report.pdf
600236.SH,Q_E_WATER_INTENSITY,filled_missing,913.1730666746068,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_TYBB.pdf,data/raw/600236.SH/2025/esg_report.pdf
600236.SH,Q_G_REVENUE_GROWTH,replaced_higher_authority,8.278051434704278,8.2780514347,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_HG2A.pdf,data/raw/ci_collection/600236.SH/2025/annual_report.pdf
600241.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,10.41,10.4117187335,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/600241_20260409_OLEA.pdf,data/raw/ci_collection/600241.SH/2025/annual_report.pdf
600241.SH,Q_G_REVENUE_GROWTH,filled_missing,-4.394408459202156,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/600241_20260409_OLEA.pdf,data/raw/ci_collection/600241.SH/2025/annual_report.pdf
600312.SH,Q_G_REVENUE_GROWTH,filled_missing,0.9298828849958171,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600312_20260411_0SNQ.pdf,data/raw/ci_collection/600312.SH/2025/annual_report.pdf
600346.SH,Q_G_AR_TURNOVER,replaced_higher_authority,329.3434304046616,329.343430405,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_ASSET_TURNOVER,replaced_higher_authority,0.750869867437956,0.750869867438,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_CASH_REALIZATION,replaced_higher_authority,120.77358920610183,120.773589206,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_COST_REVENUE_RATE,replaced_higher_authority,95.69503040582637,95.6950304058,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_CURRENT_ASSET_TURNOVER,replaced_higher_authority,2.782984979453102,2.78298497945,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,74.53,74.5323234416,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_EBITDA_INTEREST,replaced_higher_authority,3.3198441666856717,3.31984416669,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_OPERATING_MARGIN,replaced_higher_authority,4.630953168082167,4.63095316808,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_OPERATING_PROFIT_GROWTH,replaced_higher_authority,8.86677997286702,8.86677997287,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_QUICK_RATIO,replaced_higher_authority,37.150908300696685,37.1509083007,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_REVENUE_GROWTH,replaced_higher_authority,-14.934926845186405,-14.9349268452,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_ROA,replaced_higher_authority,5.036474809952402,5.03647480995,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600346.SH,Q_G_TWO_FUNDS_RATE,replaced_higher_authority,34.21893259243936,34.2189325924,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600346.SH/2025/annual_report.pdf
600379.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,60.92,60.9175601302,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600379_20260411_H9EB.pdf,data/raw/ci_collection/600379.SH/2025/annual_report.pdf
600379.SH,Q_G_REVENUE_GROWTH,filled_missing,-13.875652353572102,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600379_20260411_H9EB.pdf,data/raw/ci_collection/600379.SH/2025/annual_report.pdf
600379.SH,Q_G_ROE,filled_missing,6.7057,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600379_20260411_H9EB.pdf,data/raw/ci_collection/600379.SH/2025/annual_report.pdf
600405.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,95.91,95.9067536528,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/600405_20260425_UNYQ.pdf,data/raw/ci_collection/600405.SH/2025/annual_report.pdf
600416.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,51.04,43.1829748964,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/600416_20260410_6NBL.pdf,data/raw/ci_collection/600416.SH/2025/annual_report.pdf
600416.SH,Q_G_REVENUE_GROWTH,filled_missing,3.9719915834642614,,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/600416_20260410_6NBL.pdf,data/raw/ci_collection/600416.SH/2025/annual_report.pdf
600438.SH,Q_G_AR_TURNOVER,replaced_higher_authority,12.398676195170344,12.3986761952,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
600438.SH,Q_G_ASSET_TURNOVER,replaced_higher_authority,0.43851526957002285,0.43851526957,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
600438.SH,Q_G_CASH_CURRENT_LIABILITY,replaced_higher_authority,2.4731426770825564,2.47314267708,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
600438.SH,Q_G_CASH_REALIZATION,replaced_higher_authority,92.44577917225807,92.4457791723,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
600438.SH,Q_G_CURRENT_ASSET_TURNOVER,replaced_higher_authority,1.2705159503326338,1.27051595033,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
600438.SH,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,72.63,72.6337620177,EXCHANGE,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/600438.SH/2025/annual_report.pdf
