batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
114,inspect_esg_tables,919,81.611111,165,276,111,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002074.SZ/2025/annual_report.txt,False
115,inspect_esg_tables,920,81.611111,196,307,111,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002090.SZ,金智科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002090.SZ/2025/annual_report.txt,False
116,inspect_esg_tables,921,81.611111,121,327,206,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002276.SZ/2025/annual_report.txt,False
117,inspect_esg_tables,922,81.611111,174,359,185,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"of direct air and greenhouse gas emissions from gaseous fuel consumption was mainly from private cars. The air emissions of the private cars included nitrogen oxides (NOX), sulphur oxides (SOX) and respiratory suspended particles (RSP), while the greenhouse gas emissions of the private cars included carbon dioxide (CO2), methane (CH4) and nitrous oxide (N2O). Other major direct greenhouse gas emissions were hydrofluorocarbons (HFC) and perfluorocarbons (PFC), which were resulted from the use of ",2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
118,inspect_esg_tables,923,81.611111,77,284,207,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002335.SZ/2025/annual_report.txt,False
119,inspect_esg_tables,925,81.611111,135,250,115,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,浙江富春江环保热电股份有限公司 2025 年年度报告全文 制“热电联产+固废（危废）资源化+环境监测治理”的循环经济模式积聚先发优势，增强 公司抵御市场风险能力。 （二）技术创新、具有超前优势 公司与多家高校合作设立技术研发中心，进行工艺、技术、项目的研发，其中在生产中 对二噁英的防治、二氧化硫、氮氧化物的去除等方面和污泥干化等领域处于国内先进水平。 同时经过多年的研发投入和技术沉淀，公司目前已具备了一定的研发和创新能力。截至报告 期末，公司已经拥有 8 家高新技术企业、1 家国家鼓励发展的重大环保技术装备依托单位、 3 家省级“专精特新”企业、1 家中美政府间合作项目研究基地、1 家省级企业研究院。公 司各项目燃煤锅炉全部实现超净排放，达到行业先进水平，控股子公司研究院成功研制开发 出了国内外首台具有实用意义的二噁英在线快速检测仪器系统。 （三）管理科学、提质增效 公司狠抓制度创新建设，强化管理手段，以 ISO9001 质量管理体系、ISO14001 环境管 理体系为基础，对公司及其下属子公司制度进行新建、优化、梳理等工作，提高制度的科学 性与灵活性，增强员工的积极性与能动性，优化组,1,data/text/002479.SZ/2025/annual_report.txt,False
120,inspect_esg_tables,926,81.611111,176,281,105,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002487.SZ,大金重工,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002487.SZ/2025/annual_report.txt,False
121,inspect_esg_tables,927,81.611111,121,315,194,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002506.SZ,协鑫集成,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,disclosed_non_revenue_denominator,等包容 开篇 可持续发展战略与治理 年度专题 商业互信 附录 自然生态 85 卓越创新 披露议题 / 披露项 披露项标题 章节索引 披露议题 / 披露项 披露项标题 章节索引 302-1 组织内部的能源消耗量 能源管理与可再生能 源利用 305-1 直接（范畴 1）温室气体排放 应对气候变化 305-2 能源间接（范畴 2）温室气体排放 应对气候变化 302-2 组织外部的能源消耗量 能源管理与可再生能 源利用 305-3 其他间接（范畴 3）温室气体排放 应对气候变化 305-4 温室气体排放强度 应对气候变化 302-3 能源强度 能源管理与可再生能 源利用 305-5 温室气体减排量 应对气候变化 305-7 氮氧化物（NOx）、硫氧化物（SOx） 和其他重大气体排放 污染物排放 302-4 减少能源消耗量 能源管理与可再生能 源利用 GRI 306 废弃物 302-5 降低产品和服务的能源需求 能源管理与可再生能 源利用 3-3 实质性议题管理 废弃物管理 306-1 废弃物的产生及废弃物相关重大影响 废弃物管理 GRI 303 水资源与污水 306-2 废弃物相关重大影响的管,2,data/text/002506.SZ/2025/annual_report.txt|data/text/002506.SZ/2025/esg_report.txt,False
122,inspect_esg_tables,928,81.611111,177,376,199,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002531.SZ,天顺风能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,2,data/text/002531.SZ/2025/annual_report.txt|data/text/002531.SZ/2025/esg_report.txt,False
123,inspect_esg_tables,929,81.611111,149,436,287,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002608.SZ,江苏国信,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,改善燃烧效率，降 低煤耗与污染物排 放，实现节能降碳。 苏晋朔州锅炉脱硝系 统优化技术创新项目 在线监测各分离器出 口烟气成分，优化脱 硝及控制系统，以分 区控制实现机组全工 况达标排放及还原剂 精准智能投用。 已完成并结转固定资 产 分区精准喷氨，全工 况达标降耗。 1. 环保达标：确保全 工况下氮氧化物排放 稳定达标，规避环保 处罚风险，满足日益 严格的环保政策要 求。2. 成本节约：精 准投用还原剂，减少 氨耗与副产物生成， 降低运行成本与设备 腐蚀风险。3. 技术储 备：积累高效脱硝技 术经验，为公司其他 机组及新项目提供可 复制的技术方案。 国信股份数字化碳管 理平台及碳管理体系 建设 实现碳排放数据管 理、清洁能源碳项目 管理、碳资产管理、 碳交易管理、系统管 理、信息总览共 6 个 功能模块，提高碳管 理信息系统建设 已初步完成，正在调 试 六位一体，碳管全 链，智慧提效 1.合规先行：实现碳 排放数据全流程自动 化采集与核算，满足 国家碳披露、碳交易 等监管要求，规避合 规风险。 2. 碳资产增值：统筹 管理碳资产与碳交 易，优化碳履约策 略，挖掘碳减排项目 收益，培育,1,data/text/002608.SZ/2025/annual_report.txt,False
124,inspect_esg_tables,930,81.611111,128,395,267,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002692.SZ,远程股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002692.SZ/2025/annual_report.txt,False
125,inspect_esg_tables,932,81.611111,90,217,127,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002709.SZ,天赐材料,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002709.SZ/2025/annual_report.txt,False
126,inspect_esg_tables,1066,81.506944,70,219,149,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00002.HK,CLP HOLDINGS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"d will focus on further performance improvements to meet the Group’s more stringent 2030 targets. CLP also fulfilled its 2025 target for cutting freshwater consumption, which dropped 8% from a year earlier as a result of more efficient water use and lower utilisation of coal-fired power plants. Waste products generated decreased 17% year-on-year, as coal-fired plant utilisation dropped and the Group implemented measures based on circular economy principles, such as extending the lifespan of wind",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
127,inspect_esg_tables,1067,81.506944,48,355,307,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00003.HK,HK & CHINA GAS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"(iv) Maintenance and service charges – recognised over time when services are provided. (v) Water sales – recognised at a point in time and based on water consumption primarily derived from meter readings. (vi) Waste treatment sales – recognised at a point in time and based on the actual volume of waste treated. (vii) Renewable energy sales – recognised when control of the energy has transferred to the customers, being at the point the energy is delivered to the customers. (viii) Rental income –",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
128,inspect_esg_tables,1068,81.506944,53,433,380,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,00006.HK,POWER ASSETS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"inished, the expected annual saving is over 26,000 m³ of water, worth about £65,000 Achieved HK Electric Reduce total water consumption of its key office premises by 1% in 2025 as compared to 2020 Reduce total operational electricity consumption and water consumption for power generation at Lamma Power Station both by 7% in 2030 as compared with 20251 In progress, target extended 1 This target replaces the previous water-intensity target to better reflect absolute resource performance across all",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
129,inspect_esg_tables,1069,81.506944,108,290,182,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000096.SZ,广聚能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
130,inspect_esg_tables,1072,81.506944,193,488,295,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000554.SZ,泰山石油,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,税务管理办法》等制度，明确各部门税务职责与权限，规范操作流程，确 保税务申报准确及时。 2025 年 8 月 25 日，公司组织相关人员参 加网络安全保障专题工作培训，重点学习 主机溯源工具实操使用方法，同步完成新 上线的网络安全运营指挥系统专项培训， 切实提升相关岗位人员网络安全实操能力 与系统应用水平，进一步夯实公司信息与 网络安全保障工作基础。 强化自查与稽核 定期开展税务与发票自查，及时发现并整改潜在风险，如规范发票管理、按月出具稽核 通报、确保税收优惠适用准确等。 引入专业审计支持 聘请外部税务顾问对所得税等重点税种进行专项审计，提升税务处理规范性。 强税企沟通协作 保持与税务部门的常态沟通，及时了解政策动态与监管重点。 推进税务数字化 引入专业税务软件，开发印花税管理系统，提升小税种管理效率与准确性。 完善内部控制 加强风险内控 2025 年初，公司组织各部门修订并发布《泰山石油内部控制手册》，持续健全内控体系与管理制度机制，通过系统识别并 防范企业发展中的各类风险，保障公司经营管理合法合规、资产安全完整、财务报告及相关信息真实准确，提升经营效率 和效果，有效降低、规避并控,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
131,inspect_esg_tables,1073,81.506944,151,413,262,True,1.0,1.0,0.275556,1.0,0.961806,22,0.992,000682.SZ,东方电子,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,发明 东方电子股份有限公司 一种预置位自动校准纠偏方法及 系统 授权发明 东方电子股份有限公司 机箱 外观设计 东方电子股份有限公司 一种基于 FPGA 实现电压并列切 换的方法 授权发明 东方电子股份有限公司 电能表用磁保磁继电器驱动电路 实用新型 烟台东方威思顿电气有限公司 机构 一种水质分析仪用水样定位抓取 实用新型 烟台东方威智电子科技有限公 司 一种配电终端遥控防跳及保持功 能测试系统及方法 授权发明 东方电子股份有限公司 一种多元知识链接驱动的 NL2SQL 问题增强方法 授权发明 烟台海颐软件股份有限公司 一种储能变流器的辅助换热结构 实用新型 东方电子股份有限公司 一种基于时延神经反馈网络的外 置断路器智能控制方法 授权发明 烟台东方威思顿电气有限公司 电力监控系统运维风险分析方法 及系统 授权发明 东方电子股份有限公司 一种基于虚拟电厂的资源分配方 法及系统 授权发明 东方电子股份有限公司 一种便携式水质分析仪用水样瓶 定位机构 实用新型 烟台东方威智电子科技有限公 司 适用于电能表和终端设备的电源 输出短路及过流保护电路 实用新型 烟台东方威思顿电气有限公司 一种供,1,data/text/000682.SZ/2025/annual_report.txt,False
