impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
136,83.688525,211,333,122,False,0.819672,1.0,1.0,False,embedded_in_annual,600468.SH,百利电气,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
137,83.688525,211,350,139,False,0.819672,1.0,1.0,False,embedded_in_annual,688719.SH,爱科赛博,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
138,83.1,194,271,77,True,1.0,0.77,1.0,False,embedded_in_annual,002270.SZ,华明装备,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
139,82.925806,212,311,99,False,0.806452,0.99,1.0,False,embedded_in_annual,600644.SH,乐山电力,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
140,82.8,163,239,76,True,1.0,0.76,1.0,False,embedded_in_annual,603050.SH,科林电气,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
141,82.777778,213,366,153,False,0.793651,1.0,1.0,False,embedded_in_annual,600339.SH,中油工程,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
142,82.318182,110,195,85,False,0.909091,0.85,1.0,False,embedded_in_annual,603191.SH,望变电气,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
143,81.923077,215,363,148,False,0.769231,1.0,1.0,False,embedded_in_annual,603906.SH,龙蟠科技,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
144,81.9,152,225,73,True,1.0,0.73,1.0,False,embedded_in_annual,600268.SH,国电南自,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
145,81.666667,46,393,347,True,1.0,1.0,0.666667,False,embedded_in_annual,00002.HK,CLP HOLDINGS,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
146,81.666667,55,346,291,True,1.0,1.0,0.666667,False,collected,00003.HK,HK & CHINA GAS,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
147,81.666667,151,337,186,True,1.0,1.0,0.666667,False,embedded_in_annual,000037.SZ,深南电A,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
148,81.666667,60,398,338,True,1.0,1.0,0.666667,False,collected,00006.HK,POWER ASSETS,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
149,81.666667,139,353,214,True,1.0,1.0,0.666667,False,embedded_in_annual,000096.SZ,广聚能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
150,81.666667,130,233,103,True,1.0,1.0,0.666667,False,embedded_in_annual,000155.SZ,川能动力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
151,81.666667,41,293,252,True,1.0,1.0,0.666667,False,collected,000531.SZ,穗恒运Ａ,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
152,81.666667,156,339,183,True,1.0,1.0,0.666667,False,collected,000543.SZ,皖能电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
153,81.666667,154,527,373,True,1.0,1.0,0.666667,False,collected,000554.SZ,泰山石油,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
154,81.666667,164,270,106,True,1.0,1.0,0.666667,False,collected,000690.SZ,宝新能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
155,81.666667,97,219,122,True,1.0,1.0,0.666667,False,collected,000791.SZ,甘肃能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
156,81.666667,167,448,281,True,1.0,1.0,0.666667,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
157,81.666667,119,268,149,True,1.0,1.0,0.666667,False,embedded_in_annual,001258.SZ,立新能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
158,81.666667,127,285,158,True,1.0,1.0,0.666667,False,embedded_in_annual,001299.SZ,美能能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
159,81.666667,12,302,290,True,1.0,1.0,0.666667,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
160,81.666667,8,411,403,True,1.0,1.0,0.666667,False,embedded_in_annual,002056.SZ,横店东磁,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
161,81.666667,113,423,310,True,1.0,1.0,0.666667,False,embedded_in_annual,002128.SZ,电投能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
162,81.666667,135,310,175,True,1.0,1.0,0.666667,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
163,81.666667,118,325,207,True,1.0,1.0,0.666667,False,embedded_in_annual,002276.SZ,万马股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
164,81.666667,43,305,262,True,1.0,1.0,0.666667,False,embedded_in_annual,002335.SZ,科华数据,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
165,81.666667,106,418,312,True,1.0,1.0,0.666667,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
166,81.666667,168,273,105,True,1.0,1.0,0.666667,False,embedded_in_annual,002452.SZ,长高电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
167,81.666667,125,260,135,True,1.0,1.0,0.666667,False,embedded_in_annual,002479.SZ,富春环保,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
168,81.666667,176,291,115,True,1.0,1.0,0.666667,False,embedded_in_annual,002487.SZ,大金重工,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
169,81.666667,109,316,207,True,1.0,1.0,0.666667,False,collected,002506.SZ,协鑫集成,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
170,81.666667,169,448,279,True,1.0,1.0,0.666667,False,collected,002531.SZ,天顺风能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
171,81.666667,124,410,286,True,1.0,1.0,0.666667,False,embedded_in_annual,002692.SZ,远程股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
172,81.666667,96,283,187,True,1.0,1.0,0.666667,False,collected,002706.SZ,良信股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
173,81.666667,82,219,137,True,1.0,1.0,0.666667,False,embedded_in_annual,002709.SZ,天赐材料,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
174,81.666667,7,391,384,True,1.0,1.0,0.666667,False,embedded_in_annual,002850.SZ,科达利,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
175,81.666667,121,234,113,True,1.0,1.0,0.666667,False,embedded_in_annual,002911.SZ,佛燃能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
176,81.666667,97,215,118,True,1.0,1.0,0.666667,False,embedded_in_annual,003035.SZ,南网能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
177,81.666667,5,541,536,True,1.0,1.0,0.666667,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
178,81.666667,18,323,305,True,1.0,1.0,0.666667,False,collected,00467.HK,UNITEDENERGY GP,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
179,81.666667,74,490,416,True,1.0,1.0,0.666667,False,collected,00554.HK,HANS GP HLDGS,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
180,81.666667,74,490,416,True,1.0,1.0,0.666667,False,collected,00554.HK,HANS GP HLDGS,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
181,81.666667,143,426,283,True,1.0,1.0,0.666667,False,embedded_in_annual,00632.HK,CHK OIL,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
182,81.666667,30,489,459,True,1.0,1.0,0.666667,False,embedded_in_annual,00645.HK,ARES ASIA,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
183,81.666667,30,489,459,True,1.0,1.0,0.666667,False,embedded_in_annual,00645.HK,ARES ASIA,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
184,81.666667,53,324,271,True,1.0,1.0,0.666667,False,embedded_in_annual,00866.HK,CHINA QINFA,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
185,81.666667,53,324,271,True,1.0,1.0,0.666667,False,embedded_in_annual,00866.HK,CHINA QINFA,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
186,81.666667,84,384,300,True,1.0,1.0,0.666667,False,embedded_in_annual,01080.HK,SHENGLI PIPE,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
187,81.666667,1,330,329,True,1.0,1.0,0.666667,False,collected,01229.HK,NAN NAN RES,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
188,81.666667,185,345,160,True,1.0,1.0,0.666667,False,embedded_in_annual,01251.HK,SPT ENERGY,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
189,81.666667,131,510,379,True,1.0,1.0,0.666667,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
190,81.666667,131,510,379,True,1.0,1.0,0.666667,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
191,81.666667,106,331,225,True,1.0,1.0,0.666667,False,embedded_in_annual,01921.HK,DALIPAL HLDG,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
192,81.666667,84,306,222,True,1.0,1.0,0.666667,False,collected,01940.HK,CGII HLDGS,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
193,81.666667,124,379,255,True,1.0,1.0,0.666667,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
194,81.666667,124,379,255,True,1.0,1.0,0.666667,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
195,81.666667,37,512,475,True,1.0,1.0,0.666667,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
196,81.666667,170,315,145,True,1.0,1.0,0.666667,False,collected,03868.HK,XINYI ENERGY,2025,X_G_DISCLOSURE,信息披露,5.0,1,evidence_missing,locate_additional_public_evidence
197,81.666667,160,446,286,True,1.0,1.0,0.666667,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
198,81.666667,129,404,275,True,1.0,1.0,0.666667,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
199,81.666667,169,335,166,True,1.0,1.0,0.666667,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
200,81.666667,69,263,194,True,1.0,1.0,0.666667,False,embedded_in_annual,300073.SZ,当升科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
201,81.666667,166,424,258,True,1.0,1.0,0.666667,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
202,81.666667,78,374,296,True,1.0,1.0,0.666667,False,embedded_in_annual,300191.SZ,潜能恒信,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
203,81.666667,85,249,164,True,1.0,1.0,0.666667,False,collected,300207.SZ,欣旺达,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
204,81.666667,138,378,240,True,1.0,1.0,0.666667,False,embedded_in_annual,300316.SZ,晶盛机电,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
205,81.666667,137,280,143,True,1.0,1.0,0.666667,False,embedded_in_annual,300376.SZ,易事特,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
206,81.666667,197,338,141,True,1.0,1.0,0.666667,False,embedded_in_annual,300407.SZ,凯发电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
207,81.666667,36,369,333,True,1.0,1.0,0.666667,False,embedded_in_annual,300483.SZ,首华燃气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
208,81.666667,136,399,263,True,1.0,1.0,0.666667,False,embedded_in_annual,300568.SZ,星源材质,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
209,81.666667,101,275,174,True,1.0,1.0,0.666667,False,embedded_in_annual,300693.SZ,盛弘股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
210,81.666667,130,266,136,True,1.0,1.0,0.666667,False,embedded_in_annual,300724.SZ,捷佳伟创,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
211,81.666667,6,405,399,True,1.0,1.0,0.666667,False,embedded_in_annual,300750.SZ,宁德时代,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
212,81.666667,179,292,113,True,1.0,1.0,0.666667,False,embedded_in_annual,300763.SZ,锦浪科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
213,81.666667,103,295,192,True,1.0,1.0,0.666667,False,embedded_in_annual,300820.SZ,英杰电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
214,81.666667,185,430,245,True,1.0,1.0,0.666667,False,embedded_in_annual,300827.SZ,上能电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
215,81.666667,62,208,146,True,1.0,1.0,0.666667,False,embedded_in_annual,300882.SZ,万胜智能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
216,81.666667,158,437,279,True,1.0,1.0,0.666667,False,embedded_in_annual,300953.SZ,震裕科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
217,81.666667,165,337,172,True,1.0,1.0,0.666667,False,embedded_in_annual,301168.SZ,通灵股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
218,81.666667,83,221,138,True,1.0,1.0,0.666667,False,collected,301325.SZ,曼恩斯特,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
219,81.666667,156,336,180,True,1.0,1.0,0.666667,False,embedded_in_annual,301388.SZ,欣灵电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
220,81.666667,158,265,107,True,1.0,1.0,0.666667,False,embedded_in_annual,600021.SH,上海电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
221,81.666667,52,385,333,True,1.0,1.0,0.666667,False,collected,600023.SH,浙能电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
222,81.666667,63,224,161,True,1.0,1.0,0.666667,False,collected,600032.SH,浙江新能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
223,81.666667,155,327,172,True,1.0,1.0,0.666667,False,embedded_in_annual,600157.SH,永泰能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
224,81.666667,91,433,342,True,1.0,1.0,0.666667,False,embedded_in_annual,600188.SH,兖矿能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
225,81.666667,47,313,266,True,1.0,1.0,0.666667,False,collected,600207.SH,安彩高科,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
226,81.666667,191,353,162,True,1.0,1.0,0.666667,False,embedded_in_annual,600310.SH,广西能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
227,81.666667,49,298,249,True,1.0,1.0,0.666667,False,collected,600346.SH,恒力石化,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
228,81.666667,126,319,193,True,1.0,1.0,0.666667,False,collected,600395.SH,盘江股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
229,81.666667,83,351,268,True,1.0,1.0,0.666667,False,collected,600481.SH,双良节能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
230,81.666667,163,300,137,True,1.0,1.0,0.666667,False,embedded_in_annual,600509.SH,天富能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
231,81.666667,124,300,176,True,1.0,1.0,0.666667,False,collected,600578.SH,京能电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
232,81.666667,199,353,154,True,1.0,1.0,0.666667,False,embedded_in_annual,600617.SH,国新能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
233,81.666667,74,322,248,True,1.0,1.0,0.666667,False,collected,600744.SH,华银电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
234,81.666667,72,214,142,True,1.0,1.0,0.666667,False,collected,600795.SH,国电电力,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
235,81.666667,25,201,176,True,1.0,1.0,0.666667,False,collected,600821.SH,金开新能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
236,81.666667,63,477,414,True,1.0,1.0,0.666667,False,embedded_in_annual,600875.SH,东方电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
237,81.666667,148,281,133,True,1.0,1.0,0.666667,False,embedded_in_annual,600925.SH,苏能股份,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
238,81.666667,102,234,132,True,1.0,1.0,0.666667,False,collected,600969.SH,郴电国际,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
239,81.666667,187,361,174,True,1.0,1.0,0.666667,False,embedded_in_annual,601222.SH,林洋能源,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
240,81.666667,99,229,130,True,1.0,1.0,0.666667,False,collected,601619.SH,嘉泽新能,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
241,81.666667,91,278,187,True,1.0,1.0,0.666667,False,collected,601727.SH,上海电气,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
242,81.666667,118,332,214,True,1.0,1.0,0.666667,False,collected,601991.SH,大唐发电,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
243,81.666667,170,337,167,True,1.0,1.0,0.666667,False,embedded_in_annual,603070.SH,万控智造,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
