company_code,company_name,report_year,document_type,source_channel,official_domain,candidate_url,domain_verification,download_status,next_action,scoring_authorized
02236.HK,WISON ENGRG,2025,esg_report,issuer_official_website,wison-engineering.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02380.HK,CHINA POWER,2024,annual_report,issuer_official_website,chinapower.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02380.HK,CHINA POWER,2024,esg_report,issuer_official_website,chinapower.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02380.HK,CHINA POWER,2025,annual_report,issuer_official_website,chinapower.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02380.HK,CHINA POWER,2025,esg_report,issuer_official_website,chinapower.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02386.HK,SINOPEC SEG,2024,annual_report,issuer_official_website,segroup.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02386.HK,SINOPEC SEG,2024,esg_report,issuer_official_website,segroup.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02386.HK,SINOPEC SEG,2025,annual_report,issuer_official_website,segroup.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02386.HK,SINOPEC SEG,2025,esg_report,issuer_official_website,segroup.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02688.HK,ENN ENERGY,2024,annual_report,issuer_official_website,ir.ennenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02688.HK,ENN ENERGY,2024,esg_report,issuer_official_website,ir.ennenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02688.HK,ENN ENERGY,2025,annual_report,issuer_official_website,ir.ennenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02688.HK,ENN ENERGY,2025,esg_report,issuer_official_website,ir.ennenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02728.HK,JINTAI ENERGY H,2024,annual_report,issuer_official_website,jintaienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02728.HK,JINTAI ENERGY H,2024,esg_report,issuer_official_website,jintaienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02728.HK,JINTAI ENERGY H,2025,annual_report,issuer_official_website,jintaienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02728.HK,JINTAI ENERGY H,2025,esg_report,issuer_official_website,jintaienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02798.HK,PER ENERGY,2024,annual_report,issuer_official_website,perennialenergy.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
02798.HK,PER ENERGY,2025,annual_report,issuer_official_website,perennialenergy.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03303.HK,JUTAL OIL SER,2024,annual_report,issuer_official_website,jutal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03303.HK,JUTAL OIL SER,2024,esg_report,issuer_official_website,jutal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03303.HK,JUTAL OIL SER,2025,annual_report,issuer_official_website,jutal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03303.HK,JUTAL OIL SER,2025,esg_report,issuer_official_website,jutal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03337.HK,ANTON OILFIELD,2024,annual_report,issuer_official_website,antonoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03337.HK,ANTON OILFIELD,2024,esg_report,issuer_official_website,antonoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03337.HK,ANTON OILFIELD,2025,annual_report,issuer_official_website,antonoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03337.HK,ANTON OILFIELD,2025,esg_report,issuer_official_website,antonoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03395.HK,JX ENERGY,2024,annual_report,issuer_official_website,moore.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03395.HK,JX ENERGY,2025,annual_report,issuer_official_website,moore.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03633.HK,ZHONGYU ENERGY,2024,annual_report,issuer_official_website,zhongyuenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03633.HK,ZHONGYU ENERGY,2024,esg_report,issuer_official_website,zhongyuenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03633.HK,ZHONGYU ENERGY,2025,annual_report,issuer_official_website,zhongyuenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03633.HK,ZHONGYU ENERGY,2025,esg_report,issuer_official_website,zhongyuenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03668.HK,YANCOAL AUS,2024,annual_report,issuer_official_website,yancoal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03668.HK,YANCOAL AUS,2024,esg_report,issuer_official_website,yancoal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03668.HK,YANCOAL AUS,2025,annual_report,issuer_official_website,yancoal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03668.HK,YANCOAL AUS,2025,esg_report,issuer_official_website,yancoal.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03800.HK,GCL TECH,2024,annual_report,issuer_official_website,iea.org,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03800.HK,GCL TECH,2024,esg_report,issuer_official_website,iea.org,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03800.HK,GCL TECH,2025,annual_report,issuer_official_website,iea.org,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03800.HK,GCL TECH,2025,esg_report,issuer_official_website,iea.org,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03868.HK,XINYI ENERGY,2024,annual_report,issuer_official_website,xinyienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03868.HK,XINYI ENERGY,2024,esg_report,issuer_official_website,xinyienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03868.HK,XINYI ENERGY,2025,annual_report,issuer_official_website,xinyienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03868.HK,XINYI ENERGY,2025,esg_report,issuer_official_website,xinyienergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03899.HK,CIMC ENRIC,2024,annual_report,issuer_official_website,doc.irasia.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03899.HK,CIMC ENRIC,2024,esg_report,issuer_official_website,doc.irasia.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03899.HK,CIMC ENRIC,2025,annual_report,issuer_official_website,doc.irasia.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
03899.HK,CIMC ENRIC,2025,esg_report,issuer_official_website,doc.irasia.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06828.HK,BG BLUE SKY,2024,annual_report,issuer_official_website,bgbluesky.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06828.HK,BG BLUE SKY,2024,esg_report,issuer_official_website,bgbluesky.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06828.HK,BG BLUE SKY,2025,annual_report,issuer_official_website,bgbluesky.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06828.HK,BG BLUE SKY,2025,esg_report,issuer_official_website,bgbluesky.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06885.HK,JINMA ENERGY,2024,annual_report,issuer_official_website,hnjmny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
06885.HK,JINMA ENERGY,2025,annual_report,issuer_official_website,hnjmny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08132.HK,CENTURY EN INTL,2025,annual_report,issuer_official_website,8132century.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08270.HK,CHINA CBM,2024,annual_report,issuer_official_website,hkirplatform.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08270.HK,CHINA CBM,2025,annual_report,issuer_official_website,hkirplatform.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08270.HK,CHINA CBM,2025,esg_report,issuer_official_website,hkirplatform.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08347.HK,F8 ENT,2025,annual_report,issuer_official_website,f8.com.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08347.HK,F8 ENT,2026,annual_report,issuer_official_website,f8.com.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08536.HK,TL NATURAL GAS,2024,annual_report,issuer_official_website,tl-cng.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08536.HK,TL NATURAL GAS,2025,annual_report,issuer_official_website,tl-cng.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08631.HK,YUFENGCHANG HLD,2024,annual_report,issuer_official_website,skhl.com.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
08631.HK,YUFENGCHANG HLD,2025,annual_report,issuer_official_website,skhl.com.hk,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
09689.HK,JTF INTL,2024,annual_report,issuer_official_website,jtfoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
09689.HK,JTF INTL,2025,annual_report,issuer_official_website,jtfoil.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300001.SZ,特锐德,2025,annual_report,issuer_official_website,qdtgood.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300001.SZ,特锐德,2025,esg_report,issuer_official_website,qdtgood.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300014.SZ,亿纬锂能,2025,annual_report,issuer_official_website,evebattery.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300018.SZ,中元股份,2025,annual_report,issuer_official_website,zyhd.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300035.SZ,中科电气,2025,annual_report,issuer_official_website,cseco.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300037.SZ,新宙邦,2025,annual_report,issuer_official_website,js-eia.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300040.SZ,九洲集团,2025,annual_report,issuer_official_website,jiuzhougroup.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300051.SZ,琏升科技,2025,annual_report,issuer_official_website,leasdgrp.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300062.SZ,中能电气,2025,annual_report,issuer_official_website,ceepower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300062.SZ,中能电气,2025,esg_report,issuer_official_website,ceepower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300069.SZ,金利华电,2025,annual_report,issuer_official_website,jlhdq.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300073.SZ,当升科技,2025,annual_report,issuer_official_website,easpring.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300073.SZ,当升科技,2025,esg_report,issuer_official_website,easpring.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300080.SZ,易成新能,2025,annual_report,issuer_official_website,sthj.deing.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300105.SZ,龙源技术,2025,annual_report,issuer_official_website,lyjs.chnenergy.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300118.SZ,东方日升,2025,annual_report,issuer_official_website,risen.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
300129.SZ,泰胜风能,2025,annual_report,issuer_official_website,shtsp.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
