company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,max_confidence,tier,next_action,reason
600885.SH,宏发股份,2025,Q_G_ROA,1,23.5788,88,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600885.SH,宏发股份,2025,Q_G_ROE,1,17.23,8,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600885.SH,宏发股份,2025,Q_G_TWO_FUNDS_RATE,1,56.2283,83,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600885.SH,宏发股份,2025,Q_S_DIVIDEND_PER_SHARE,1,0.347,44,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600885.SH,宏发股份,2025,Q_S_RD_RATE,1,5.31,23,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_E_ENERGY_INTENSITY,1,2,67,0.82,auto_policy_eligible,run_resolve_pending,official_esg_direct_consistent
600900.SH,长江电力,2025,Q_E_GHG_INTENSITY,1,6.68,56,0.82,auto_policy_eligible,run_resolve_pending,official_esg_direct_consistent
600900.SH,长江电力,2025,Q_E_WATER_INTENSITY,1,810,14,0.82,auto_policy_eligible,run_resolve_pending,official_esg_direct_consistent
600900.SH,长江电力,2025,Q_G_AR_TURNOVER,1,10.4041,80,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_ASSET_TURNOVER,1,0.3003,81,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_CAPITAL_ACCUMULATION,1,5.0776,82,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_CASH_CURRENT_LIABILITY,1,50.919,88,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_CASH_REALIZATION,1,116.837,88,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_COST_REVENUE_RATE,1,56.546,84,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,5.5648,80,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_EBITDA_INTEREST,1,5.3896,85,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_OPERATING_MARGIN,1,49.3952,85,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_REVENUE_GROWTH,1,2.0713,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_ROA,1,17.8445,85,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_ROE,2,15.9,7|14,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_G_TWO_FUNDS_RATE,1,58.6617,80,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_S_DIVIDEND_PER_SHARE,1,1,40,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600900.SH,长江电力,2025,Q_S_RD_RATE,1,2.85,15,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_AR_TURNOVER,1,2.9073,130,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_ASSET_TURNOVER,1,0.2234,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_CASH_CURRENT_LIABILITY,1,28.4249,139,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_CASH_REALIZATION,1,116.892,138,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_COST_REVENUE_RATE,1,90.4414,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.3209,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_EBITDA_INTEREST,1,3.3801,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_OPERATING_MARGIN,1,12.1827,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_OPERATING_PROFIT_GROWTH,1,3.2774,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_REVENUE_GROWTH,1,-7.2118,14,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_ROA,1,4.0693,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_ROE,1,8.12,14,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_G_TWO_FUNDS_RATE,1,54.46,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.2,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600956.SH,新天绿能,2025,Q_S_RD_RATE,1,1.4,31,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_AR_TURNOVER,1,4.8982,68,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_ASSET_TURNOVER,1,1.0006,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_CASH_CURRENT_LIABILITY,1,29.633,77,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_CASH_REALIZATION,1,115.018,77,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_COST_REVENUE_RATE,1,90.9003,73,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.8189,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_EBITDA_INTEREST,1,45.4968,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_OPERATING_MARGIN,1,10.0866,73,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_OPERATING_PROFIT_GROWTH,1,1.3977,73,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_REVENUE_GROWTH,1,-4.1013,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_ROA,1,9.7564,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_ROE,1,13.69,7,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_G_TWO_FUNDS_RATE,1,38.067,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600968.SH,海油发展,2025,Q_S_DIVIDEND_PER_SHARE,1,0.147,41,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_AR_TURNOVER,1,14.4836,87,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_ASSET_TURNOVER,1,0.1347,88,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_CASH_CURRENT_LIABILITY,1,74.4752,96,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_CASH_REALIZATION,1,115.86,96,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_COST_REVENUE_RATE,1,65.0535,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.3236,87,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_EBITDA_INTEREST,1,6.5011,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_OPERATING_MARGIN,1,35.8639,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_OPERATING_PROFIT_GROWTH,1,40.8453,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_REVENUE_GROWTH,1,19.4919,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_ROA,1,5.6189,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_ROE,2,7.66,7|11,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_G_TWO_FUNDS_RATE,1,13.4965,87,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.1171,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
600995.SH,南网储能,2025,Q_S_RD_RATE,1,1.18,18,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_AR_TURNOVER,1,6.2094,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_ASSET_TURNOVER,1,0.6899,75,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_CASH_CURRENT_LIABILITY,1,15.7241,83,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_CASH_REALIZATION,1,111.983,82,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_COST_REVENUE_RATE,1,88.9672,78,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.7671,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_DEBT_ASSET_RATE,1,61.463,76,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601126.SH,四方股份,2025,Q_G_EBITDA_INTEREST,1,3288.84,79,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_OPERATING_MARGIN,1,11.2235,79,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_OPERATING_PROFIT_GROWTH,1,14.459,79,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_REVENUE_GROWTH,1,17.8735,8,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_ROA,1,7.8511,79,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_ROE,1,17.75,8,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_G_TWO_FUNDS_RATE,1,32.999,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_S_DIVIDEND_PER_SHARE,1,0.72,47,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601126.SH,四方股份,2025,Q_S_RD_RATE,1,8.93,22,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_AR_TURNOVER,1,4.5712,63,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_ASSET_TURNOVER,1,0.9385,64,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_CAPITAL_ACCUMULATION,1,0.2791,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_CASH_REALIZATION,1,126.577,73,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_COST_REVENUE_RATE,1,92.8367,68,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.3761,63,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_DEBT_ASSET_RATE,1,46.9686,65,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601179.SH,中国西电,2025,Q_G_EBITDA_INTEREST,1,40.786,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_OPERATING_MARGIN,1,6.9608,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_REVENUE_GROWTH,1,7.1326,7,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_ROA,1,6.7952,69,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_ROE,1,5.64,7,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_G_TWO_FUNDS_RATE,1,43.5068,63,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_S_DIVIDEND_PER_SHARE,1,0.101,40,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601179.SH,中国西电,2025,Q_S_RD_RATE,1,5.27,18,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_AR_TURNOVER,1,4.7196,90,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_ASSET_TURNOVER,1,0.5714,91,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,22.7774,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_CASH_REALIZATION,1,114.997,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_COST_REVENUE_RATE,1,90.2701,94,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.0103,90,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_DEBT_ASSET_RATE,1,54.3342,92,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601567.SH,三星电气,2025,Q_G_EBITDA_INTEREST,1,13.6821,95,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_OPERATING_MARGIN,1,11.0276,95,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_REVENUE_GROWTH,1,-1.6418,9,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_ROA,1,6.7777,95,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_ROE,1,10.59,9,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_TWO_FUNDS_RATE,1,50.0318,90,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_S_DIVIDEND_PER_SHARE,1,0.63,50,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_S_RD_RATE,1,4.23,25,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_AR_TURNOVER,1,1.9253,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ASSET_TURNOVER,1,0.4874,53,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CAPITAL_ACCUMULATION,1,-2.0884,54,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,11.096,59,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CASH_REALIZATION,1,104.294,59,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_COST_REVENUE_RATE,1,104.228,56,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.4313,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_DEBT_ASSET_RATE,1,15.3749,53,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601616.SH,广电电气,2025,Q_G_EBITDA_INTEREST,1,-18.9631,57,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_OPERATING_MARGIN,1,-2.934,57,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-121.245,57,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_REVENUE_GROWTH,1,-26.0888,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ROA,1,-1.3266,57,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ROE,1,1.42,6,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_TWO_FUNDS_RATE,1,27.4136,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_S_RD_RATE,1,6.82,17,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_AR_TURNOVER,1,10.4179,100,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ASSET_TURNOVER,1,0.4417,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_COST_REVENUE_RATE,1,97.9941,105,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.3952,100,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_DEBT_ASSET_RATE,1,65.1476,102,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601666.SH,平煤股份,2025,Q_G_EBITDA_INTEREST,1,1.406,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_OPERATING_MARGIN,1,2.8082,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_REVENUE_GROWTH,1,-32.1962,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ROA,1,3.269,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ROE,1,1.04,7,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_TWO_FUNDS_RATE,1,17.1326,100,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_S_RD_RATE,1,3.29,16,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_AR_TURNOVER,1,4.3995,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ASSET_TURNOVER,1,0.3987,102,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CASH_CURRENT_LIABILITY,1,37.4052,108,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CASH_REALIZATION,1,129.921,108,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_COST_REVENUE_RATE,1,88.7281,105,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.6813,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_DEBT_ASSET_RATE,1,66.132,102,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
601877.SH,正泰电器,2025,Q_G_EBITDA_INTEREST,1,4.8504,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_MARGIN,1,12.9852,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_PROFIT_GROWTH,1,12.6798,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_REVENUE_GROWTH,1,-8.3301,10,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ROA,1,6.4635,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ROE,1,10.35,10,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_TWO_FUNDS_RATE,1,75.301,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_S_DIVIDEND_PER_SHARE,1,0.6,65,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_S_RD_RATE,1,2.24,31,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_AR_TURNOVER,1,12.2799,93,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ASSET_TURNOVER,1,0.6623,94,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,35.8832,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CASH_REALIZATION,1,105.274,101,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_COST_REVENUE_RATE,1,78.3683,97,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.573,93,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_DEBT_ASSET_RATE,1,53.266,95,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
603031.SH,安孚科技,2025,Q_G_EBITDA_INTEREST,1,21.4187,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_MARGIN,1,21.8918,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,8.5325,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_REVENUE_GROWTH,1,2.9387,8,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ROA,1,15.2252,98,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ROE,1,10.18,8,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_TWO_FUNDS_RATE,1,28.5046,93,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.12,60,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_S_RD_RATE,1,2.55,34,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_AR_TURNOVER,1,1.7809,66,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ASSET_TURNOVER,1,0.8644,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,21.0005,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CASH_REALIZATION,1,93.5459,74,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_COST_REVENUE_RATE,1,95.6381,70,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.0872,66,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_EBITDA_INTEREST,1,17.289,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_MARGIN,1,6.2672,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,53.9256,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_REVENUE_GROWTH,1,7.0525,7,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ROA,1,5.7825,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ROE,1,14.49,7,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
