stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
600221.SH,海航控股,SSE,交通运输、仓储和邮政业,600221.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600222.SH,太龙药业,SSE,制造业,600222.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600223.SH,福瑞达,SSE,制造业,600223.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600226.SH,亨通股份,SSE,电力、热力、燃气及水生产和供应业,600226.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600227.SH,赤天化,SSE,制造业,600227.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600228.SH,返利科技,SSE,信息传输、软件和信息技术服务业,600228.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600229.SH,城市传媒,SSE,文化、体育和娱乐业,600229.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600230.SH,沧州大化,SSE,制造业,600230.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600231.SH,凌钢股份,SSE,制造业,600231.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600232.SH,金鹰股份,SSE,制造业,600232.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600233.SH,圆通速递,SSE,交通运输、仓储和邮政业,600233.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600234.SH,科新发展,SSE,建筑业,600234.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600235.SH,民丰特纸,SSE,制造业,600235.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600236.SH,桂冠电力,SSE,电力、热力、燃气及水生产和供应业,600236.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600237.SH,铜峰电子,SSE,制造业,600237.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600238.SH,*ST椰岛,SSE,制造业,600238.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600239.SH,ST云城,SSE,房地产业,600239.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600241.SH,时代万恒,SSE,制造业,600241.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600243.SH,*ST海华,SSE,制造业,600243.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600246.SH,万通发展,SSE,房地产业,600246.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600248.SH,陕建股份,SSE,建筑业,600248.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600249.SH,两面针,SSE,制造业,600249.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600250.SH,南京商旅,SSE,水利、环境和公共设施管理业,600250.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600251.SH,冠农股份,SSE,制造业,600251.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600252.SH,中恒集团,SSE,制造业,600252.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600255.SH,鑫科材料,SSE,制造业,600255.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600256.SH,广汇能源,SSE,采矿业,600256.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
