stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
00168.HK,TSINGTAO BREW,HKEX,待分类,00168.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00169.HK,WANDA HOTEL DEV,HKEX,待分类,00169.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00171.HK,SILVER GRANT,HKEX,待分类,00171.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00173.HK,K. WAH INT'L,HKEX,待分类,00173.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00174.HK,GEMINI INV,HKEX,待分类,00174.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00175.HK,GEELY AUTO,HKEX,待分类,00175.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00176.HK,SUPERACTIVE GP,HKEX,待分类,00176.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00177.HK,JIANGSU EXPRESS,HKEX,待分类,00177.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00178.HK,SA SA INT'L,HKEX,待分类,00178.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00179.HK,JOHNSON ELEC H,HKEX,待分类,00179.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00180.HK,KADER HOLDINGS,HKEX,待分类,00180.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00181.HK,FUJIAN HOLDINGS,HKEX,待分类,00181.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00182.HK,CONCORD NE,HKEX,待分类,00182.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00183.HK,WINFULL GP,HKEX,待分类,00183.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00184.HK,KECK SENG INV,HKEX,待分类,00184.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
