batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
221,inspect_esg_tables,2391,72.100694,82,389,307,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002128.SZ,电投能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
222,inspect_esg_tables,2392,72.100694,115,223,108,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002249.SZ,大洋电机,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
223,inspect_esg_tables,2393,72.100694,133,305,172,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002267.SZ,陕天然气,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
224,inspect_esg_tables,2394,72.100694,111,320,209,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002276.SZ,万马股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
225,inspect_esg_tables,2396,72.100694,41,307,266,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002335.SZ,科华数据,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
226,inspect_esg_tables,2397,72.100694,103,415,312,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002346.SZ,柘中股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
227,inspect_esg_tables,2398,72.100694,162,275,113,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002452.SZ,长高电气,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
228,inspect_esg_tables,2400,72.100694,126,261,135,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002479.SZ,富春环保,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
229,inspect_esg_tables,2665,70.420139,137,328,191,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000037.SZ,深南电A,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
230,inspect_esg_tables,2667,70.420139,98,300,202,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000096.SZ,广聚能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
231,inspect_esg_tables,2670,70.420139,169,527,358,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000554.SZ,泰山石油,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
232,inspect_esg_tables,2673,70.420139,146,434,288,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,000968.SZ,蓝焰控股,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
233,inspect_esg_tables,2674,70.420139,112,260,148,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001258.SZ,立新能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
234,inspect_esg_tables,2675,70.420139,103,248,145,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,001299.SZ,美能能源,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
235,inspect_esg_tables,2678,70.420139,9,278,269,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002039.SZ,黔源电力,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
236,inspect_esg_tables,2681,70.420139,180,284,104,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002074.SZ,国轩高科,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
237,inspect_esg_tables,2683,70.420139,115,223,108,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002249.SZ,大洋电机,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
238,inspect_esg_tables,2684,70.420139,133,305,172,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002267.SZ,陕天然气,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
239,inspect_esg_tables,2685,70.420139,111,320,209,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002276.SZ,万马股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
240,inspect_esg_tables,2687,70.420139,41,307,266,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002335.SZ,科华数据,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
241,inspect_esg_tables,2689,70.420139,162,275,113,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002452.SZ,长高电气,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
242,inspect_esg_tables,2691,70.420139,126,261,135,True,1.0,1.0,0.424444,0.0,0.980903,11,1.528,002479.SZ,富春环保,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
243,inspect_esg_tables,3183,67.065972,98,300,202,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,000096.SZ,广聚能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
244,inspect_esg_tables,3190,67.065972,112,260,148,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,001258.SZ,立新能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
245,inspect_esg_tables,3191,67.065972,103,248,145,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,001299.SZ,美能能源,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
246,inspect_esg_tables,3197,67.065972,180,284,104,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002074.SZ,国轩高科,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
247,inspect_esg_tables,3199,67.065972,115,223,108,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002249.SZ,大洋电机,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
248,inspect_esg_tables,3201,67.065972,111,320,209,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002276.SZ,万马股份,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
249,inspect_esg_tables,3205,67.065972,162,275,113,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002452.SZ,长高电气,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
250,inspect_esg_tables,3207,67.065972,126,261,135,True,1.0,1.0,0.283333,0.0,0.998264,1,1.02,002479.SZ,富春环保,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
