company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
601218.SH,吉鑫科技,2025,Q_G_REVENUE_GROWTH,15.6056767019,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601218_20260331_VMHO.pdf,data/raw/601218.SH/2025/annual_report.pdf,6,"营业收入 1,406,076,959.77 1,216,269,823.32 15.61 1,389,746,735.52",0.91
601218.SH,吉鑫科技,2025,Q_G_REVENUE_GROWTH,204.05643739,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601218_20260331_VMHO.pdf,data/raw/601218.SH/2025/annual_report.pdf,7,营业收入增加 17.24%， 风电业务营业收入 增加 5.67%，成本优化及固定成本摊薄，促使毛利率上涨，其中铸造业务上涨 4.85 个百分点，风 电业务上涨 0.29 个百分点；同时报告期内期间费用下降、实时享受增值税优惠政策金额增加、权 益法下对联营企业确认的投资收益增加等导致净利润同比上升所致。 报告期基本每股收益、稀释每股收益、扣除非经常性损益后的基本每股收益上涨原因：主要 系净利润增加导致。 八、 境内外会计准则下会计数据差异 (一) 同时按照国际会计准则与按中国会计准则披露的财务报告中净利润和,0.91
601233.SH,桐昆股份,2025,Q_G_REVENUE_GROWTH,-7.319689558,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601233_20260429_240P.pdf,data/raw/601233.SH/2025/annual_report.pdf,7,"营业收入 93,891,484,857.60 101,306,830,339.50 101,306,83 0,339.50 -7.32 82,639,848,536.91",0.91
601233.SH,桐昆股份,2025,Q_G_REVENUE_GROWTH,-21.4974525197,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601233_20260429_240P.pdf,data/raw/601233.SH/2025/annual_report.pdf,9,"营业收入 19,419,946,618.44 24,737,982,704.73 23,239,353,425.59 26,494,202,108.84",0.91
601619.SH,嘉泽新能,2025,Q_S_RD_RATE,0,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601619_20260328_RJA2.pdf,data/raw/601619.SH/2025/esg_report.pdf,42,Chinese single-year environmental table row: 研发投入占营业收入比例 % 0,0.9
601666.SH,平煤股份,2025,Q_G_REVENUE_GROWTH,-32.1962167597,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_3LTR.pdf,data/raw/601666.SH/2025/annual_report.pdf,6,"营业收入 20,531,863,000.82 30,281,294,080.68 30,281,294,080.68 -32.20 31,625,957,495.19 31,625,957,495.19",0.91
601666.SH,平煤股份,2025,Q_G_REVENUE_GROWTH,14.4121692988,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_3LTR.pdf,data/raw/601666.SH/2025/annual_report.pdf,8,"营业收入 5,400,175,246.55 4,719,930,825.23 4,695,784,556.21 5,715,972,372.83",0.91
601666.SH,平煤股份,2025,Q_S_SAFETY_INVEST_RATE,9.23,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_JAIZ.pdf,data/raw/601666.SH/2025/esg_report.pdf,31,Chinese single-year environmental table row: 安全生产投入占营业收入比例 % 9.23,0.9
601778.SH,晶科科技,2025,Q_G_REVENUE_GROWTH,-18.316277257,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601778_20260429_021B.pdf,data/raw/601778.SH/2025/annual_report.pdf,6,"营业收入 3,900,143,090.08 4,774,688,223.20 -18.32 4,370,360,804.01",0.91
601778.SH,晶科科技,2025,Q_G_REVENUE_GROWTH,9.89883683336,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601778_20260429_021B.pdf,data/raw/601778.SH/2025/annual_report.pdf,8,"营业收入 1,112,184,199.98 1,012,007,253.24 997,885,211.43 778,066,425.43",0.91
601808.SH,中海油服,2025,Q_G_REVENUE_GROWTH,4.10110638157,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/601808_20260325_9TQK.pdf,data/raw/601808.SH/2025/annual_report.pdf,7,"营业收入 50,282.5 48,301.6 4.1 44,108.6",0.91
601808.SH,中海油服,2025,Q_G_REVENUE_GROWTH,-13.777270259,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/601808_20260325_9TQK.pdf,data/raw/601808.SH/2025/annual_report.pdf,8,"营业收入 10,797.5 12,522.8 11,533.4 15,428.8",0.91
601865.SH,福莱特,2025,Q_G_REVENUE_GROWTH,-16.6776224491,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/601865_20260327_VLO0.pdf,data/raw/601865.SH/2025/annual_report.pdf,7,"营业收入 15,566,788,573.36 18,682,602,478.36 -16.68 21,523,708,522.42",0.91
601865.SH,福莱特,2025,Q_G_REVENUE_GROWTH,11.5248685106,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/601865_20260327_VLO0.pdf,data/raw/601865.SH/2025/annual_report.pdf,8,"营业收入 4,079,288,887.46 3,657,739,248.60 4,726,567,520.04 3,103,192,917.26",0.91
601868.SH,中国能建,2025,Q_G_REVENUE_GROWTH,3.71339072195,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601868_20260328_S4N1.pdf,data/raw/601868.SH/2025/annual_report.pdf,13,"营业收入 452,929,608 436,712,757 3.71 406,031,848",0.91
601868.SH,中国能建,2025,Q_G_REVENUE_GROWTH,-10.1593470658,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601868_20260328_S4N1.pdf,data/raw/601868.SH/2025/annual_report.pdf,15,"营业收入 100,370,574 111,720,664 111,453,239 129,385,131",0.91
601908.SH,京运通,2025,Q_G_REVENUE_GROWTH,-32.1980333086,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601908_20260429_K04T.pdf,data/raw/601908.SH/2025/annual_report.pdf,6,"营业收入 3,112,632,855.06 4,590,770,750.39 -32.20 10,501,516,889.67 扣除与主营业务无关的业务收 入和不具备商业实质的收入后 的营业收入 2,776,634,438.38 4,117,483,319.99 -32.56 9,774,853,388.26",0.91
601908.SH,京运通,2025,Q_G_REVENUE_GROWTH,-18.8769165126,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601908_20260429_K04T.pdf,data/raw/601908.SH/2025/annual_report.pdf,7,"营业收入 683,089,128.18 842,040,389.51 932,224,183.53 655,279,153.84",0.91
601918.SH,新集能源,2025,Q_G_REVENUE_GROWTH,-3.5115372965,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601918_20260328_FXJF.pdf,data/raw/601918.SH/2025/annual_report.pdf,5,"营业收入 12,280,256,580.88 12,727,176,117.02 -3.51 12,844,786,669.41",0.91
601918.SH,新集能源,2025,Q_G_REVENUE_GROWTH,0.286659701748,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601918_20260328_FXJF.pdf,data/raw/601918.SH/2025/annual_report.pdf,6,"营业收入 2,909,615,284.74 2,901,298,431.31 3,198,798,178.58 3,270,544,686.25",0.91
601991.SH,大唐发电,2025,Q_G_REVENUE_GROWTH,-1.79650506587,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601991_20260328_YKIX.pdf,data/raw/601991.SH/2025/annual_report.pdf,6,"营业收入 121,255,419 123,473,629 -1.80 122,426,600",0.91
601991.SH,大唐发电,2025,Q_G_REVENUE_GROWTH,11.929522541,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601991_20260328_YKIX.pdf,data/raw/601991.SH/2025/annual_report.pdf,8,"营业收入 30,206,052 26,986,671 32,152,080 31,910,616",0.91
603031.SH,安孚科技,2025,Q_G_REVENUE_GROWTH,2.93865804865,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/603031_20260310_BSPT.pdf,data/raw/603031.SH/2025/annual_report.pdf,8,"营业收入 4,774,638,075.73 4,638,333,320.29 2.94 4,317,622,120.45",0.91
603031.SH,安孚科技,2025,Q_G_REVENUE_GROWTH,31.2051308327,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/603031_20260310_BSPT.pdf,data/raw/603031.SH/2025/annual_report.pdf,9,"营业收入 1,377,665,386.81 1,050,008,774.86 1,180,696,726.26 1,166,267,187.80",0.91
