company_code,company_name,report_year,document_type,source_url,published_date,title
688303.SH,大全能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688303_20260421_KK1K.pdf,2026-04-21,新疆大全新能源股份有限公司2025可持续发展报告
688330.SH,宏力达,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688330_20260423_NFH2.pdf,2026-04-23,宏力达2025年年度报告
688339.SH,亿华通,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688339_20260430_N47R.pdf,2026-04-30,亿华通2025年年度报告
688339.SH,亿华通,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688339_20260430_CIJ3.pdf,2026-04-30,亿华通2025环境、社会与管制（ESG报告）（英文）
688345.SH,博力威,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/688345_20260310_E38H.pdf,2026-03-10,广东博力威科技股份有限公司2025年年度报告
688348.SH,昱能科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688348_20260430_T36F.pdf,2026-04-30,2025年年度报告
688349.SH,三一重能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688349_20260423_BQYJ.pdf,2026-04-23,三一重能2025年年度报告
688353.SH,华盛锂电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-28/688353_20260528_7HPP.pdf,2026-05-28,江苏华盛锂电材料股份有限公司2025年年度报告（更正后）
688388.SH,嘉元科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688388_20260421_LIPN.pdf,2026-04-21,广东嘉元科技股份有限公司2025年年度报告
688388.SH,嘉元科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688388_20260421_EGKV.pdf,2026-04-21,广东嘉元科技股份有限公司2025年度环境、社会和公司治理报告
688390.SH,固德威,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688390_20260429_RP84.pdf,2026-04-29,2025年年度报告
688390.SH,固德威,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688390_20260429_KYTL.pdf,2026-04-29,2025年度可持续发展报告（英文版）
688392.SH,骄成超声,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688392_20260331_TAYM.pdf,2026-03-31,2025年年度报告
688408.SH,中信博,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/688408_20260417_UUI3.pdf,2026-04-17,中信博2025年年度报告全文
688429.SH,时创能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688429_20260429_ORTO.pdf,2026-04-29,常州时创能源股份有限公司2025年年度报告
688472.SH,阿特斯,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/688472_20260428_28E3.pdf,2026-04-28,阿特斯阳光电力集团股份有限公司2025年年度报告
688472.SH,阿特斯,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/688472_20260428_1HMS.pdf,2026-04-28,阿特斯阳光电力集团股份有限公司2025可持续发展报告
688499.SH,利元亨,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/688499_20260416_D8ZN.pdf,2026-04-16,广东利元亨智能装备股份有限公司2025年年度报告
688503.SH,聚和材料,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688503_20260331_5PHS.pdf,2026-03-31,2025年年度报告
688516.SH,奥特维,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688516_20260423_ZGN5.pdf,2026-04-23,无锡奥特维科技股份有限公司2025年年度报告
688517.SH,金冠电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_3XLR.pdf,2026-04-24,2025年年度报告
688517.SH,金冠电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688517_20260424_F8SI.pdf,2026-04-24,2025年度可持续发展报告
688551.SH,科威尔,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688551_20260424_I9OO.pdf,2026-04-24,2025年年度报告
688551.SH,科威尔,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/688551_20260424_AJVK.pdf,2026-04-24,2025年度环境、社会和公司治理报告
688556.SH,高测股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688556_20260331_S27I.pdf,2026-03-31,2025年年度报告
688560.SH,明冠新材,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/688560_20260428_B4LP.pdf,2026-04-28,明冠新材：2025年年度报告
688567.SH,孚能科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688567_20260430_T7JY.pdf,2026-04-30,孚能科技2025年年度报告
688573.SH,信宇人,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688573_20260430_UFR1.pdf,2026-04-30,深圳市信宇人科技股份有限公司2025年年度报告
688597.SH,煜邦电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/688597_20260425_PCYB.pdf,2026-04-25,2025年年度报告
688598.SH,金博股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688598_20260429_IEVZ.pdf,2026-04-29,2025年年度报告
688599.SH,天合光能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688599_20260430_VKTH.pdf,2026-04-30,天合光能股份有限公司2025年年度报告
688599.SH,天合光能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688599_20260430_UOP9.pdf,2026-04-30,天合光能股份有限公司2025年度可持续发展报告
688611.SH,杭州柯林,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/688611_20260422_6XZZ.pdf,2026-04-22,杭州柯林电气股份有限公司2025年年度报告
688616.SH,西力科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/688616_20260428_Y7P3.pdf,2026-04-28,杭州西力智能科技股份有限公司2025年年度报告
688638.SH,誉辰智能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/688638_20260425_UKMM.pdf,2026-04-25,深圳市誉辰智能装备股份有限公司2025年年度报告
688660.SH,电气风电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-13/688660_20260513_J48O.pdf,2026-05-13,上海电气风电集团股份有限公司2025年年度报告（修订版）
688660.SH,电气风电,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688660_20260421_KRBF.pdf,2026-04-21,2025年度可持续发展报告
688663.SH,新风光,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/688663_20260409_XD1N.pdf,2026-04-09,2025年年度报告
688676.SH,金盘科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_XTVS.pdf,2026-03-21,2025年年度报告
688676.SH,金盘科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_RGI3.pdf,2026-03-21,2025年可持续发展报告暨环境、社会及公司治理报告
688680.SH,海优新材,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/688680_20260418_MT8E.pdf,2026-04-18,上海海优威新材料股份有限公司2025年年度报告
688681.SH,科汇股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/688681_20260416_UXOJ.pdf,2026-04-16,2025年年度报告
688707.SH,振华新材,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/688707_20260425_QS2E.pdf,2026-04-25,2025年年度报告
688717.SH,艾罗能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688717_20260429_MVI3.pdf,2026-04-29,2025年年度报告
688719.SH,爱科赛博,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/688719_20260422_4510.pdf,2026-04-22,西安爱科赛博电气股份有限公司2025年年度报告
688733.SH,壹石通,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/688733_20260417_W6XA.pdf,2026-04-17,壹石通2025年年度报告
688772.SH,珠海冠宇,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688772_20260331_W55T.pdf,2026-03-31,2025年年度报告
688778.SH,厦钨新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688778_20260423_IURT.pdf,2026-04-23,厦门厦钨新能源材料股份有限公司2025年年度报告
688778.SH,厦钨新能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688778_20260423_RJYM.pdf,2026-04-23,厦门厦钨新能源材料股份有限公司2025年度可持续发展报告
688779.SH,五矿新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688779_20260429_6XCV.pdf,2026-04-29,五矿新能源材料（湖南）股份有限公司2025年年度报告
688819.SH,天能股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/688819_20260328_AAOL.pdf,2026-03-28,天能电池集团股份有限公司2025年年度报告
688819.SH,天能股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/688819_20260328_76I5.pdf,2026-03-28,天能电池集团股份有限公司2025年度可持续发展报告
